KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
2990.01|5520547|13.538|137.5046006|0.0060461|11.200664447|0.000088036|22.816423|0.92141|0.013965|0.000571|+0.000722|-0.000421|1.37|0.29|+0.47|-0.11|0.0975|0.2200|+0.3426|-0.0974|89.95|3.78626|0.17956|6038|161|150|-172|4.524|0.1445|0.034|-0.255|0.982|0.106|0.095|-0.117|0.898|0.190|0.308|-0.071|0|0|0.0975|808|231.8|14.2|17.8|19.16440|40.75845|0.3301|0.2984|0|0|1.79107|+0.07233|-0.82567|100.91|99.86|-24.67
2991.01|4848424|13.214|131.5602830|0.0068053|1.501792384|0.000013447|3.495002|0.31790|0.009336|0.000427|+0.000475|-0.000379|0.78|0.08|+0.11|-0.06|0.0974|0.2189|+0.3405|-0.0973|88.24|3.34635|0.30745|5040|227|249|-205|4.594|0.0605|0.028|-0.093|0.831|0.0795|0.074|-0.085|0.762|0.086|0.114|-0.059|0|0|0.0241|1250|110.5|7.3|19.2|19.68117|39.93313|0.5612|0.1577|0|0|0.35808|+0.03257|-0.17971|577.31|347.98|-161.14
2992.01|8509442|13.038|152.6639873|0.0078269|82.660494358|0.000707462|62.339635|30.75645|0.055595|0.011723|+0.001762|-0.021683|3.34|0.39|+0.48|-0.30|0.9664|0.3369|+0.0012|-0.6727|89.38|4.30266|0.23075|3952|74|93|-55|4.716|0.065|0.060|-0.07|0.572|0.07|0.090|-0.05|0.550|0.065|0.080|-0.050|0|0|0.3088|233|1707.1|77.8|18.3|19.78248|44.50148|0.5022|0.2304|0|0|0.67074|+16.54612|-0.22551|0.69|0.31|-0.15
2993.01|11304987|13.647|131.8047574|0.0002390|0.692694031|0.000000197|1.898317|0.67469|0.289777|0.283203|+0.437828|-0.128579|30.50|8.04|+13.36|-2.72|1.2430|0.2893|+0.4425|-0.1362|49.27|1.28246|0.01557|5907|187.5|172|-203|4.490|0.1745|0.043|-0.306|1.048|0.156|0.181|-0.131|0.964|0.254|0.422|-0.086|0|0|0.0156|2048|1582.4|13.7|151.7|19.70435|49.07314|0.3783|0.2780|0|0|0.26970|+0.19171|-0.03836|4160.84|5486.64|-1159.84
2994.01|11244137|12.862|131.9168997|0.0053632|2.033879144|0.000014152|4.390712|1.11773|0.008320|0.000398|+0.000164|-0.000632|0.73|0.15|+0.25|-0.05|0.4682|0.2399|+0.0115|-0.4682|83.65|3.20083|0.16133|5437|150|161|-139|4.570|0.1245|0.028|-0.221|0.877|0.0855|0.084|-0.087|0.804|0.171|0.280|-0.061|0|0|0.0301|1240|80.6|5.6|15.8|19.45652|48.96813|0.4570|0.2297|0|0|0.38709|+0.19708|-0.10385|557.99|581.91|-128.35
2995.01|3848275|14.201|131.6227975|0.0043954|5.194922020|0.000028013|12.675379|1.77089|0.016513|0.000712|+0.000774|-0.000650|2.24|0.86|+1.40|-0.32|0.1578|0.2266|+0.2954|-0.1577|89.38|3.14766|0.12781|6449|235|173|-297|4.367|0.211|0.067|-0.355|1.306|0.244|0.231|-0.257|1.241|0.477|0.778|-0.175|0|0|0.0642|1251|321.2|21.3|16.4|19.39118|38.96012|0.3061|0.3177|0|0|1.42752|+0.19944|-0.54556|578.43|1123.60|-224.99
2996.01|12021625|13.756|141.8113490|0.0056412|15.931473912|0.000113275|37.565612|18.05403|0.023386|0.001192|+0.000522|-0.001863|1.89|0.33|+0.51|-0.15|0.5900|0.2498|+0.0193|-0.4803|89.38|2.70978|0.20626|5385|167.5|184|-151|4.589|0.0925|0.038|-0.147|0.778|0.0945|0.117|-0.072|0.741|0.130|0.199|-0.060|0|0|0.1140|606|607.2|48.7|15.1|19.73396|50.49838|0.4266|0.2507|0|0|3.95109|+5.69668|-0.08080|31.80|26.73|-7.83
2997.01|9777256|13.518|132.0874363|0.0102632|1.332510184|0.000012967|2.276769|0.96474|0.010977|0.000418|+0.000384|-0.000451|1.28|0.39|+0.50|-0.27|0.4226|0.2314|+0.0404|-0.4225|79.07|4.30612|0.15488|5701|178|193|-163|4.291|0.23|0.211|-0.249|0.813|0.101|0.148|-0.054|1.068|0.323|0.420|-0.226|0|0|0.0221|1748|139.8|8.0|21.6|19.63575|46.50983|0.3744|0.2772|0|0|0.12574|+0.05328|-0.02043|2207.85|2688.47|-985.88
2998.01|4175630|14.237|141.4934652|0.0043151|28.227418447|0.000139178|38.563085|2.97818|0.033507|0.001068|+0.001288|-0.000848|3.08|0.75|+1.26|-0.24|0.2198|0.2213|+0.2230|-0.2197|89.95|5.64786|0.13494|5864|173.5|169|-178|4.556|0.1585|0.030|-0.287|0.929|0.1025|0.102|-0.103|0.842|0.205|0.343|-0.066|0|0|0.1772|564|1335.7|57.0|27.2|19.71232|39.25614|0.3563|0.2866|0|0|1.36154|+0.10515|-0.47074|23.89|29.13|-5.95
2999.01|7433585|13.371|131.7238403|0.0035142|0.545544025|0.000002359|2.038827|0.52826|0.008742|0.000366|+0.000234|-0.000499|0.88|0.21|+0.35|-0.08|0.5073|0.2530|+0.0244|-0.4817|75.63|1.90593|0.16369|6050|168|155|-181|4.509|0.168|0.041|-0.295|0.997|0.1225|0.118|-0.127|0.920|0.226|0.371|-0.081|0|0|0.0131|2236|85.9|5.3|21.2|19.20984|43.09971|0.3274|0.3004|0|0|0.53869|+0.27915|-0.17268|5913.74|6971.27|-1558.16
3000.01|5702939|12.500|144.9141743|0.0099512|18.398200711|0.000237135|37.338307|4.96200|0.010976|0.000531|+0.000490|-0.000572|1.08|0.28|+0.44|-0.11|0.1551|0.2307|+0.3063|-0.1550|89.95|3.76102|0.29516|5919|159.5|157|-162|4.481|0.1705|0.064|-0.277|0.900|0.1035|0.120|-0.087|0.903|0.228|0.363|-0.093|0|0|0.1318|683|143.4|11.1|17.2|19.39815|40.99468|0.3464|0.2905|0|0|2.90918|+0.38661|-1.39427|51.56|60.98|-14.43
3001.01|11709423|13.551|131.7415454|0.0007880|0.384467064|0.000000335|2.044471|1.00517|0.027505|0.005775|+0.008428|-0.003122|2.33|0.56|+0.89|-0.23|0.8407|0.3168|+0.0683|-0.5652|65.89|0.94745|0.09394|5390|197|221|-173|4.535|0.15|0.062|-0.238|0.755|0.0995|0.141|-0.058|0.777|0.186|0.296|-0.077|0|0|0.0094|2162|677.4|17.4|64.3|19.32830|49.88247|0.4229|0.2531|0|0|1.09366|+3.22620|-0.47152|5161.18|6397.62|-1484.71
3002.01|3852655|11.880|132.8203808|0.0047219|11.629058279|0.000069043|29.314425|10.57622|0.008881|0.000447|+0.000368|-0.000527|1.06|0.27|+0.38|-0.15|0.3696|0.2214|+0.0732|-0.3696|89.38|2.84569|0.14275|6060|163|152|-174|4.344|0.183|0.123|-0.243|0.965|0.1255|0.142|-0.109|1.095|0.277|0.392|-0.161|0|0|0.0994|887|91.5|7.5|14.0|19.47212|38.91503|0.3344|0.2954|0|0|3.52381|+1.27134|-1.15543|146.47|151.78|-51.63
3003.01|11255231|13.304|137.5249107|0.0080612|13.655142264|0.000159174|25.605518|1.62771|0.013110|0.000646|+0.000727|-0.000566|1.38|0.35|+0.58|-0.13|0.0540|0.2253|+0.3968|-0.0538|89.95|4.12264|0.21493|6065|172|155|-189|4.487|0.173|0.045|-0.301|1.035|0.1495|0.169|-0.13|0.962|0.247|0.406|-0.088|0|0|0.1132|780|204.9|16.5|14.7|19.77466|48.90580|0.3411|0.2931|0|0|1.70320|+0.10827|-0.77297|87.46|108.18|-23.86
3004.01|6103377|13.489|136.9300339|0.0221751|20.071150387|0.000545332|24.831175|4.89778|0.017644|0.001036|+0.000712|-0.001360|2.16|0.72|+1.18|-0.27|0.2205|0.2229|+0.2253|-0.2205|89.38|6.13660|0.49027|6086|197.5|163|-232|4.380|0.2|0.082|-0.318|1.101|0.198|0.255|-0.141|1.122|0.376|0.611|-0.140|0|0|0.1494|736|369.6|35.6|14.1|18.92950|41.47160|0.3493|0.2925|0|0|0.71896|+0.14181|-0.34887|69.25|114.38|-23.84
3004.02|6103377|13.489|137.4149084|0.0086305|7.039677640|0.000078424|16.755407|1.99520|0.015450|0.001022|+0.001125|-0.000920|1.89|0.63|+1.03|-0.23|0.0481|0.2354|+0.4229|-0.0479|89.95|3.25760|0.25765|6086|197.5|163|-232|4.380|0.2|0.082|-0.318|1.101|0.198|0.255|-0.141|1.122|0.376|0.611|-0.140|0|0|0.0743|1043|285.5|31.3|10.3|18.92950|41.47160|0.3493|0.2925|0|0|1.79563|+0.21382|-0.99710|279.99|462.46|-96.39
3005.01|3747262|11.388|132.2243240|0.0033009|1.312462060|0.000005892|5.478382|1.99777|0.006158|0.000282|+0.000150|-0.000413|0.80|0.27|+0.42|-0.11|0.6071|0.2562|+0.0320|-0.4804|83.65|1.48296|0.11782|6541|178.5|153|-204|4.337|0.1985|0.088|-0.309|1.121|0.1925|0.247|-0.138|1.190|0.393|0.628|-0.158|0|0|0.0244|2015|41.0|3.1|17.1|19.43560|38.81626|0.2883|0.3116|0|0|1.80568|+1.97540|-0.25551|3896.72|6079.33|-1314.92
3006.01|8758136|13.808|131.8206572|0.0067859|0.998212183|0.000007700|1.148885|0.55966|0.013956|0.002674|+0.001384|-0.003965|1.51|0.40|+0.65|-0.14|0.9839|0.3392|+0.0018|-0.6765|30.94|3.24895|0.18953|6072|187|162|-212|4.467|0.174|0.049|-0.299|1.054|0.1635|0.192|-0.135|0.994|0.260|0.424|-0.096|0|0|0.0199|1893|119.5|9.0|16.0|19.57422|44.97542|0.3444|0.2940|0|0|0.02879|+0.53293|-0.00170|3035.30|3827.82|-886.26
3007.01|10190075|12.916|138.0460578|0.0061146|11.191643106|0.000087113|40.449665|3.18847|0.012044|0.000726|+0.000694|-0.000758|1.20|0.30|+0.50|-0.10|0.1424|0.2341|+0.3258|-0.1424|89.95|2.11808|0.23724|5896|164|155|-173|4.518|0.165|0.034|-0.296|1.008|0.122|0.119|-0.125|0.916|0.225|0.374|-0.076|0|0|0.0983|794|173.4|17.6|12.1|18.88902|47.20883|0.3687|0.2803|0|0|9.99573|+0.78792|-6.12166|93.91|112.72|-23.80
3008.01|9070666|10.694|131.7668262|0.0071886|2.997931914|0.000025174|5.085371|1.28765|0.006213|0.000284|+0.000316|-0.000251|0.84|0.31|+0.48|-0.14|0.2751|0.2408|+0.2066|-0.2750|87.09|4.39224|0.19903|6295|212.5|182|-243|4.284|0.219|0.136|-0.302|1.068|0.2|0.279|-0.121|1.236|0.456|0.703|-0.209|0|0|0.0417|1512|45.1|3.2|16.7|18.84666|45.42577|0.3125|0.3040|0|0|0.27681|+0.07009|-0.10967|1234.68|2170.87|-506.44
3009.01|12405333|13.247|132.1307630|0.0024753|0.764864926|0.000002405|4.736473|1.76418|0.011696|0.000625|+0.000660|-0.000589|1.10|0.24|+0.38|-0.11|0.3596|0.2257|+0.0919|-0.3595|85.37|1.17794|0.09379|5231|161.5|183|-140|4.476|0.1765|0.084|-0.269|0.808|0.0915|0.121|-0.062|0.860|0.194|0.300|-0.088|0|0|0.0152|1736|163.0|13.5|15.5|19.33899|51.20860|0.5144|0.1942|0|0|3.43600|+1.27980|-1.49088|2145.14|2333.12|-594.30
3010.01|3642335|12.766|179.2849777|0.0068773|60.866167986|0.000516107|104.336517|19.71338|0.027368|0.001247|+0.001166|-0.001328|1.56|0.15|+0.15|-0.15|0.2679|0.2199|+0.1721|-0.2677|89.95|4.42021|0.21874|3903|55|50|-60|4.735|0.06|0.060|-0.06|0.541|0.05|0.050|-0.05|0.523|0.050|0.050|-0.050|0|0|0.2470|251|915.9|62.1|16.6|19.36735|38.74354|0.4359|0.2865|0|0|5.79982|+1.09582|-2.11100|0.93|0.25|-0.21
3011.01|3328052|14.098|132.0146833|0.0066156|2.115472982|0.000014228|3.187603|1.31327|0.016710|0.001959|+0.002702|-0.001215|1.88|0.49|+0.80|-0.18|0.7474|0.3564|+0.2055|-0.5074|76.20|3.62525|0.17434|6210|206.5|176|-237|4.450|0.1695|0.050|-0.289|1.093|0.1805|0.218|-0.143|1.033|0.270|0.438|-0.102|0|0|0.0333|1526|284.0|15.6|21.2|19.14654|38.42897|0.3250|0.3025|0|0|0.13691|+0.28203|-0.00684|1280.82|1623.61|-390.41
3012.01|7109851|11.246|131.9662294|0.0017560|1.086484938|0.000002196|9.113246|3.00336|0.007829|0.000352|+0.000317|-0.000386|1.55|0.69|+0.75|-0.62|0.4205|0.2348|+0.0492|-0.4203|87.09|0.83651|0.05637|5903|161.5|169|-154|3.919|0.319|0.390|-0.248|0.992|0.1945|0.240|-0.149|1.811|0.798|0.875|-0.721|0|0|0.0206|2441|69.0|4.5|21.3|19.28862|42.65581|0.3457|0.2897|0|0|12.12912|+7.99455|-2.51247|8398.49|12284.46|-5661.36
3013.01|11565544|13.131|131.7554680|0.0021848|3.765613537|0.000009599|31.977513|4.59403|0.014603|0.000777|+0.000865|-0.000690|1.36|0.32|+0.54|-0.10|0.0559|0.2287|+0.4015|-0.0559|89.95|0.91151|0.09030|5751|153|154|-152|4.552|0.1555|0.029|-0.282|0.945|0.0965|0.090|-0.103|0.854|0.202|0.338|-0.066|0|0|0.0466|1086|252.7|20.5|16.0|19.66454|49.55651|0.3865|0.2717|0|0|43.62345|+6.26713|-26.26863|328.80|383.18|-77.30
3014.01|7347246|14.237|134.8925277|0.0113191|86.115088819|0.000972752|109.466516|10.64820|0.027896|0.001161|+0.001324|-0.000998|3.24|0.97|+1.65|-0.30|0.1270|0.2167|+0.3065|-0.1269|89.95|6.13022|0.21568|6167|203|164|-242|4.444|0.1805|0.044|-0.317|1.149|0.199|0.239|-0.159|1.064|0.321|0.542|-0.100|0|0|0.3998|444|926.8|60.7|18.1|19.09077|42.96392|0.3388|0.2976|0|0|3.34613|+0.32549|-1.11607|9.17|14.03|-2.76
3015.01|11403530|11.773|133.0945488|0.0053270|3.614605101|0.000021393|8.298446|2.41285|0.006232|0.000288|+0.000273|-0.000303|0.61|0.16|+0.25|-0.07|0.3160|0.2199|+0.1241|-0.3157|87.66|3.18834|0.17261|6042|156.5|154|-159|4.467|0.1785|0.078|-0.279|0.864|0.0935|0.114|-0.073|0.899|0.228|0.358|-0.099|0|0|0.0439|1206|45.2|3.4|15.7|19.47867|49.20248|0.3193|0.2987|0|0|0.82742|+0.24058|-0.28633|500.17|581.25|-144.17
3016.01|10617638|12.917|132.0526877|0.0025470|0.710894328|0.000002294|5.266631|0.81191|0.009580|0.000504|+0.000698|-0.000309|1.10|0.30|+0.49|-0.12|0.0512|0.2280|+0.4047|-0.0512|89.38|1.04622|0.08971|5865|172.5|154|-191|4.423|0.181|0.067|-0.295|1.065|0.1695|0.211|-0.128|1.050|0.291|0.469|-0.114|0|0|0.0159|2102|109.6|8.8|16.9|19.86328|47.81640|0.3942|0.2702|0|0|5.46822|+0.84299|-2.92752|4618.11|6102.67|-1403.54
3017.01|12072872|11.756|132.8020906|0.0065944|2.462887106|0.000018751|9.044897|4.37045|0.006256|0.000373|+0.000532|-0.000213|0.66|0.17|+0.25|-0.10|0.2119|0.2239|+0.2362|-0.2117|88.81|2.05090|0.16598|5893|153|158|-148|4.395|0.189|0.126|-0.252|0.848|0.094|0.128|-0.06|0.967|0.252|0.361|-0.143|0|0|0.0338|1390|46.3|4.8|12.0|19.79062|50.56016|0.3484|0.2889|0|0|2.30770|+1.11507|-0.96325|883.43|968.73|-304.02
3018.01|7906671|12.868|156.9884492|0.0052316|45.118065343|0.000276586|104.095142|41.09449|0.017972|0.000853|+0.000508|-0.001199|2.04|0.55|+0.76|-0.35|0.4772|0.2393|+0.0014|-0.4771|89.95|2.97752|0.20697|5585|154|165|-143|4.339|0.2|0.161|-0.239|0.860|0.095|0.129|-0.061|1.038|0.282|0.387|-0.177|0|0|0.2358|517|373.0|26.6|16.0|19.78563|43.61901|0.4271|0.2485|0|0|10.48209|+8.27620|-1.56783|16.87|18.86|-6.40
3019.01|8709688|13.103|133.8498978|0.0051651|4.179381954|0.000029970|11.656928|3.00342|0.012702|0.000602|+0.000495|-0.000710|1.60|0.43|+0.57|-0.30|0.3703|0.2318|+0.0932|-0.3703|88.24|2.58582|0.14069|5632|159.5|167|-152|4.284|0.2005|0.178|-0.223|0.934|0.0985|0.125|-0.072|1.155|0.316|0.411|-0.221|0|0|0.0497|1198|191.0|13.9|15.2|19.89342|44.83818|0.4284|0.2483|0|0|1.71548|+0.88399|-0.46189|486.31|518.52|-201.27
3020.01|8241079|12.019|134.2719347|0.0054815|10.919173127|0.000077105|18.791382|0.81247|0.008891|0.000355|+0.000457|-0.000253|1.15|0.33|+0.44|-0.21|0.0923|0.2259|+0.3596|-0.0922|89.95|4.46193|0.15114|6174|175|162|-188|4.278|0.2|0.166|-0.234|0.965|0.133|0.156|-0.11|1.181|0.334|0.457|-0.211|0|0|0.0952|959|93.3|5.9|19.5|19.63603|44.19098|0.3134|0.3015|0|0|1.05282|+0.04552|-0.45027|200.12|226.87|-80.82
3021.01|3348285|12.304|131.8022535|0.0031579|0.803835645|0.000003587|3.652021|1.75373|0.007408|0.000363|+0.000018|-0.000708|0.83|0.22|+0.37|-0.07|0.6388|0.2641|+0.0367|-0.4915|79.64|1.34105|0.11262|6225|174.5|159|-190|4.450|0.1695|0.045|-0.294|1.091|0.1745|0.222|-0.127|1.031|0.275|0.458|-0.092|0|0|0.0174|2114|58.7|5.0|13.6|19.53185|38.42078|0.3213|0.3010|0|0|1.42601|+2.05435|-0.14004|4718.28|6167.77|-1260.88
3022.01|11618601|13.647|132.9940275|0.0042630|2.762634618|0.000016093|11.121470|0.96339|0.012799|0.000696|+0.000844|-0.000548|1.26|0.32|+0.53|-0.10|0.1841|0.2484|+0.3128|-0.1840|88.81|1.89274|0.12960|5772|170.5|169|-172|4.528|0.166|0.030|-0.302|0.999|0.1165|0.117|-0.116|0.901|0.226|0.380|-0.071|0|0|0.0385|1232|196.3|16.1|14.1|19.70577|49.66685|0.3999|0.2643|0|0|3.40955|+0.29535|-2.04641|544.05|690.26|-134.98
3022.02|11618601|13.647|135.1160853|0.0081959|5.053664993|0.000052821|15.844425|7.66365|0.012511|0.000777|+0.000729|-0.000826|1.23|0.31|+0.52|-0.10|0.3632|0.2259|+0.0886|-0.3632|88.81|2.30486|0.23671|5772|170.5|169|-172|4.528|0.166|0.030|-0.302|0.999|0.1165|0.117|-0.116|0.901|0.226|0.380|-0.071|0|0|0.0576|1007|183.8|19.9|11.8|19.70577|49.66685|0.3999|0.2643|0|0|2.94628|+1.42506|-1.41839|243.06|308.38|-60.30
3023.01|7732285|11.852|134.1263826|0.0040452|4.390501206|0.000017894|11.322130|0.55071|0.009874|0.000281|+0.000394|-0.000168|2.06|0.78|+0.83|-0.74|0.0600|0.2278|+0.3955|-0.0600|89.95|2.99040|0.09006|6429|213.5|181|-246|3.989|0.254|0.290|-0.218|1.298|0.2725|0.270|-0.275|1.908|0.728|0.769|-0.688|0|0|0.0572|1638|114.7|4.6|30.7|18.81678|43.49376|0.2990|0.3095|0|0|1.42434|+0.06928|-0.58141|1701.16|2040.97|-1106.14
3024.01|12833566|9.945|131.5852114|0.0056846|0.537839241|0.000004016|1.944118|0.78460|0.004499|0.000268|+0.000294|-0.000242|1.49|0.52|+0.34|-0.70|0.2589|0.2389|+0.2191|-0.2588|82.51|2.16903|0.20712|6456|211|190|-232|3.659|0.2835|0.420|-0.147|1.530|0.3225|0.231|-0.414|3.030|1.061|0.699|-1.423|0|0|0.0149|4061|23.5|2.3|12.4|19.29784|52.19809|0.2955|0.3105|0|0|0.48053|+0.19393|-0.20889|64294.62|45066.11|-48672.31
3025.01|9716391|14.224|141.8250160|0.0078008|13.182964159|0.000108219|27.373997|9.05209|0.021231|0.001208|+0.001225|-0.001192|1.92|0.36|+0.60|-0.13|0.2582|0.2311|+0.2042|-0.2581|89.38|3.63601|0.21969|5382|174|185|-163|4.571|0.119|0.022|-0.216|0.928|0.0765|0.067|-0.086|0.827|0.158|0.259|-0.056|0|0|0.1066|661|552.2|48.2|13.7|19.62278|46.49876|0.4882|0.2106|0|0|2.23278|+0.73834|-0.78719|45.19|44.03|-10.46
3026.01|6929841|12.733|134.2984297|0.0028750|3.515763150|0.000011855|19.373129|4.99838|0.014625|0.000756|+0.000854|-0.000658|1.44|1.09|+2.02|-0.17|0.2492|0.2319|+0.2148|-0.2491|89.38|1.36427|0.10071|5094|175.5|192|-159|4.450|0.3905|0.101|-0.68|0.833|0.1005|0.146|-0.055|0.901|0.685|1.267|-0.103|0|0|0.0426|1033|264.0|19.4|9.0|18.99524|42.42231|0.5655|0.1591|0|0|11.12801|+2.87109|-5.04083|269.57|1540.17|-83.30
3027.01|11137180|13.441|135.3114386|0.0033014|6.070320303|0.000024018|36.536822|2.25101|0.016574|0.000951|+0.001255|-0.000647|1.41|0.16|+0.22|-0.10|0.0245|0.2261|+0.4278|-0.0243|89.95|1.29007|0.10784|5076|160.5|179|-142|4.582|0.064|0.025|-0.103|0.846|0.073|0.069|-0.077|0.780|0.087|0.120|-0.054|0|0|0.0617|796|344.1|29.4|14.6|19.44504|48.76256|0.5583|0.1615|0|0|25.03955|+1.54267|-13.83725|94.95|50.27|-21.51
3028.01|9838804|14.160|132.0349762|0.0070812|1.332570698|0.000010175|2.895719|1.23578|0.013429|0.000682|+0.000075|-0.001288|1.20|0.28|+0.47|-0.09|0.6087|0.2561|+0.0279|-0.4843|77.92|2.95496|0.14358|5536|178.5|195|-162|4.566|0.146|0.029|-0.263|0.895|0.0895|0.094|-0.085|0.816|0.193|0.324|-0.062|0|0|0.0228|1461|198.8|13.2|17.8|19.66416|46.67629|0.4276|0.2486|0|0|0.25867|+0.22078|-0.21558|1076.72|1336.90|-260.38
3028.02|9838804|14.160|462.2522457|0.0503783|458.167538840|0.031531598|507.903938|242.73373|0.023647|0.003543|+0.003695|-0.003391|2.11|0.49|+0.83|-0.16|0.1573|0.2368|+0.3167|-0.1569|89.95|6.97017|2.77558|5536|178.5|195|-162|4.566|0.146|0.029|-0.263|0.895|0.0895|0.094|-0.085|0.816|0.193|0.324|-0.062|0|0|1.1212|208|682.6|181.8|5.6|19.66416|46.67629|0.4276|0.2486|0|0|11.80738|+16.92869|-11.73397|0.45|0.55|-0.11
3029.01|5903749|13.148|134.8352531|0.0055839|18.976216329|0.000134440|59.400020|22.47289|0.018427|0.000987|+0.001162|-0.000812|1.94|0.50|+0.75|-0.25|0.2546|0.2257|+0.1968|-0.2545|89.95|2.40672|0.16604|5472|160.5|175|-146|4.408|0.1825|0.113|-0.252|0.870|0.0885|0.113|-0.064|0.966|0.249|0.373|-0.126|0|0|0.1330|651|412.3|33.7|13.8|19.91722|41.15988|0.4613|0.2286|0|0|11.01027|+4.16553|-3.82763|42.33|49.91|-13.60
3029.02|5903749|13.148|132.9979136|0.0096241|6.347284294|0.000062148|8.291207|3.96555|0.013965|0.001347|+0.000050|-0.002643|1.47|0.38|+0.57|-0.19|0.8479|0.2977|+0.0082|-0.5872|84.22|3.27128|0.24789|5472|160.5|175|-146|4.408|0.1825|0.113|-0.252|0.870|0.0885|0.113|-0.064|0.966|0.249|0.373|-0.126|0|0|0.0641|937|176.4|16.2|11.8|19.91722|41.15988|0.4613|0.2286|0|0|0.26763|+1.28003|-0.17263|182.23|214.89|-58.56
3030.01|5524881|14.179|136.0330808|0.0101471|7.195486621|0.000085084|11.434106|4.84587|0.014387|0.000700|+0.000515|-0.000884|1.78|0.61|+1.02|-0.21|0.5699|0.3696|+0.3870|-0.3522|87.09|4.04284|0.27293|6211|206|178|-234|4.374|0.2005|0.078|-0.323|1.096|0.1945|0.272|-0.117|1.130|0.391|0.651|-0.130|0|0|0.0754|1061|229.3|18.5|14.9|19.27274|40.75112|0.3292|0.3021|0|0|0.54619|+0.69444|-0.06138|299.14|532.86|-98.23
3031.01|6949898|13.654|137.2191087|0.0053227|7.648070080|0.000060992|25.802897|4.69155|0.013044|0.000767|+0.000714|-0.000820|1.22|0.28|+0.48|-0.09|0.0723|0.2261|+0.3800|-0.0722|89.95|2.28864|0.17078|5653|157.5|158|-157|4.551|0.1515|0.027|-0.276|0.952|0.089|0.080|-0.098|0.857|0.200|0.333|-0.066|0|0|0.0748|844|207.0|19.9|12.0|19.48183|42.45197|0.4131|0.2568|0|0|5.55596|+1.01020|-2.64213|119.97|138.32|-28.65
3032.01|10585738|13.951|131.6900604|0.0020549|0.636424080|0.000001598|4.486715|1.99866|0.013728|0.000743|+0.000869|-0.000617|1.33|0.26|+0.42|-0.09|0.2987|0.2329|+0.1673|-0.2986|85.94|1.06045|0.07494|5343|166|176|-156|4.538|0.131|0.028|-0.234|0.988|0.0785|0.063|-0.094|0.885|0.170|0.280|-0.060|0|0|0.0144|1848|226.6|16.3|17.3|19.01046|47.87333|0.5167|0.1928|0|0|4.21842|+1.87915|-1.62297|2754.93|2679.78|-628.48
3033.01|7186665|13.016|137.2246022|0.0074933|8.559376580|0.000076127|11.312719|5.64995|0.011766|0.001560|+0.002445|-0.000674|1.18|0.29|+0.45|-0.13|0.6846|0.2668|+0.0355|-0.4982|86.52|4.31732|0.19934|6115|169|164|-174|4.462|0.1755|0.076|-0.275|0.892|0.1005|0.114|-0.087|0.919|0.227|0.353|-0.101|0|0|0.0789|921|146.1|9.1|19.6|19.14149|42.70694|0.3131|0.3002|0|0|0.37383|+0.56011|-0.34325|169.77|191.80|-49.93
3034.01|2973386|12.608|138.0174176|0.0046713|31.020850954|0.000193091|56.674344|26.70551|0.033652|0.009071|+0.013265|-0.004876|1.92|0.28|+0.37|-0.18|0.9040|0.1777|+0.0316|-0.3237|88.81|2.09592|0.14972|3903|89.5|119|-60|4.735|0.085|0.060|-0.11|0.541|0.075|0.100|-0.05|0.523|0.075|0.100|-0.050|0|0|0.1576|314|918.1|76.2|15.3|19.13201|38.16522|0.4359|0.2865|0|0|3.57857|+15.17632|-0.86934|2.29|1.37|-0.53
3035.01|6388770|12.446|134.0939945|0.0221333|21.341970190|0.000507281|5.127825|2.02824|0.011762|0.001052|+0.001613|-0.000491|1.69|0.60|+0.84|-0.36|0.6330|0.2811|+0.1048|-0.4573|83.08|25.38754|0.77968|6324|195|174|-216|4.219|0.222|0.183|-0.261|1.042|0.1835|0.242|-0.125|1.314|0.464|0.653|-0.275|0|0|0.1528|818|149.3|5.9|29.1|19.89079|41.78111|0.3059|0.3052|0|0|0.00560|+0.00443|-0.00459|105.86|158.56|-48.26
3036.01|5217891|13.685|189.1643382|0.0248985|161.236593920|0.005259063|22.291277|10.25667|0.048329|0.040731|+0.071529|-0.009933|4.36|0.96|+1.59|-0.33|0.9505|0.0881|+0.1221|-0.0540|87.66|24.46604|1.56813|5514|169.5|179|-160|4.569|0.1395|0.026|-0.253|0.926|0.0855|0.077|-0.094|0.826|0.182|0.302|-0.063|0|0|0.5647|294|1636.4|93.6|28.5|19.93137|40.38273|0.4409|0.2405|0|0|0.00806|+0.02596|-0.00406|1.77|1.98|-0.43
