koi,koi.1,rprs,secthresh,maxrad,lhood_heb,pr_heb,lhood_heb_Px2,pr_heb_Px2,lhood_eb,pr_eb,lhood_eb_Px2,pr_eb_Px2,lhood_beb,pr_beb,lhood_beb_Px2,pr_beb_Px2,lhood_boxy,pr_boxy,lhood_long,pr_long,lhood_pl,pr_pl,lhood_tot,fp,FPP,kepid,period,rp,disposition,prob_ontarget,pos_prob_score,not_transitlike,significant_secondary,centroid_offset,ephem_match,MES,exception,has_ttv,n_cands,FPP_max,FPP_std,kepnum
K01893.01,K01893.01,0.014,27.0,0.78,1.395997e-06,4.45328e-09,0.0009406,2.1677e-07,2.74775e-05,4.5241e-07,3.931e-05,3.456e-08,0.022769,2.576e-05,5.368e-06,6.237e-09,0.0,0.0,0.0,0.0,11.08,1.0,11.02,0.207,2.646e-05,8689793,3.554856915,1.78464114406,CANDIDATE,1.0,1.0,False,False,False,False,38.017338,,False,1,3.85e-05,8.30584800674e-06,Kepler-1003 b
K01894.01,K01894.01,0.017,23.0,0.6,7.4016474771e-201,3.52075730327e-201,5.40265207e-30,3.71387266e-32,8.16e-07,2.6725e-06,0.00014171322,8.521231e-06,1.48000498e-166,1.28000412e-167,8.23601231e-45,7.26540196e-46,0.000836,1.876e-05,0.0,0.0,0.1612,1.0,0.1619,0.051,2.997e-05,11673802,5.28789787,6.28059338465,CANDIDATE,1.0,1.0,False,False,False,False,52.382862,,False,1,4.53e-05,6.64413693083e-06,Kepler-1004 b
K01898.01,K01898.01,0.013,26.0,0.63,7.21e-11,1.779e-10,0.0005021,2.9871e-05,9.391e-07,1.1146e-05,5.8103e-08,1.8893e-08,2.6285e-05,1.3026e-05,7.792708262e-14,2.6309240938e-14,0.002,0.0002192,0.0,0.0,0.03724,1.0,0.04044,0.146,0.0002732,7668663,6.49801525,1.50264908744,CANDIDATE,1.0,1.0,False,False,False,False,35.87991,,False,1,0.000331,3.00658536475e-05,Kepler-1005 b
K01899.01,K01899.01,0.019,95.0,0.57,7.828e-21,3.22e-22,2.67494e-07,1.80024e-10,8.317851e-14,1.263216e-14,1.8609e-07,3.6882e-10,0.02813,0.0003939,0.0008203,6.716e-06,0.0,0.0,0.0,0.0,3.731,0.9999,3.769,0.155,0.0004009,7047922,19.76172042,1.53525373746,CANDIDATE,1.0,1.0,False,False,False,False,32.085518,,False,2,0.000512,4.97090423252e-05,Kepler-1006 b
K01900.01,K01900.01,0.019,59.0,0.5,3.252e-13,7.527e-16,0.004217,2.9106e-07,4.2569e-14,3.3294e-16,2.3308e-06,6.247e-10,0.04562,2.881e-05,0.00020347,1.55e-07,0.0,0.0,0.0,0.0,38.05,1.0,37.85,0.14,2.927e-05,9353314,5.185002073,1.44201970482,CANDIDATE,1.0,1.0,False,False,False,False,34.159325,,False,1,3.54e-05,3.98163841207e-06,Kepler-1007 b
K01904.01,K01904.01,0.015,49.0,0.54,4.4833967e-13,3.8089902e-14,0.00010203,7.574e-08,4.5943e-14,1.41904e-14,5.352e-06,1.44134e-08,0.003452,5.474e-05,1.2193e-05,1.4226e-07,0.000269,7.378e-07,0.0,0.0,3.519,1.0,3.494,0.122,5.573e-05,8766650,12.43931193,1.28237686998,CANDIDATE,1.0,1.0,False,False,False,False,32.12056,,False,1,8.38e-05,1.54515766905e-05,Kepler-1008 b
K01907.01,K01907.01,0.035,180.0,0.5,2.2244e-13,3.4059e-15,0.00015536,5.069e-08,1.9482393e-12,8.2222904e-14,7.5751e-09,9.372e-12,0.004622,4.587e-06,4.691e-06,2.6031e-09,0.0,0.0,0.0,0.0,12.12,1.0,12.1,0.219,4.641e-06,7094486,11.35011917,2.16782756592,CANDIDATE,1.0,1.0,False,False,False,False,35.09911,,False,1,6.42e-06,1.34593585781e-06,Kepler-1009 b
K01910.01,K01910.01,0.026,121.0,0.63,3.418e-15,3.149e-15,7.645268875e-11,6.379051759e-13,7.558293e-09,2.711181e-08,0.001390003809,3.79801317e-05,0.00010862,2.621e-05,3.015e-07,4.2393e-08,0.00428,0.0002757,0.0,0.0,0.10153,1.0,0.107,0.213,0.00034,8226050,34.2685705,2.31634774423,CANDIDATE,1.0,1.0,False,False,False,False,28.216518,,False,1,0.000454,4.92612085384e-05,Kepler-1010 b
K01911.01,K01911.01,0.03,100.0,1.44,0.018121,0.00015986,0.03512,1.9586e-05,0.030248,0.0013031,0.015356,5.648e-05,0.0274,0.0004219,0.003016,4.82e-05,0.0,0.0,0.0,0.0,8.004,0.9977,8.173,0.195,0.002011,9965957,5.753221974,2.86571974006,CANDIDATE,1.0,1.0,False,False,False,False,32.148666,,False,1,0.00271,0.000580238456728,Kepler-1011 b
K01913.01,K01913.01,0.013,30.0,0.5,6.949e-22,7.627e-24,5.962e-05,1.478e-08,5.647e-20,2.8445e-21,7.816e-09,9.406e-12,0.00027998,3.453e-07,2.3109e-10,2.35e-13,0.0,0.0,0.0,0.0,10.118,1.0,10.0,0.124,3.602e-07,9704384,5.50860439,1.28717487868,CANDIDATE,1.0,1.0,False,False,False,False,37.16177,,False,1,5.58e-07,1.30192848413e-07,Kepler-1012 b
K01914.01,K01914.01,0.026,125.0,0.5,3.15681e-08,4.67601e-10,5.9464e-06,1.43e-09,2.7034e-06,1.370053e-07,8.7947e-14,7.2955e-17,0.005161,1.1122e-05,4.212e-06,4.932e-09,0.0,0.0,0.0,0.0,5.892,1.0,5.836,0.219,1.1275e-05,8426567,18.93054959,2.15474208766,CANDIDATE,1.0,1.0,False,False,False,False,33.05918,,False,1,1.92e-05,4.42648907776e-06,Kepler-1013 b
K01920.01,K01920.01,0.026,89.0,0.51,7.899779e-05,1.4439305e-06,0.000332179,9.63322e-08,0.002336,0.00016442,1.3395e-08,1.344e-11,0.00464,6.911e-06,3.6215e-05,3.156e-08,0.0,0.0,0.0,0.0,5.269,1.0,5.307,0.212,0.00017299,8218379,16.57110363,2.38722741817,CANDIDATE,1.0,1.0,False,False,False,False,35.42967,,False,2,0.000309,8.75169628002e-05,Kepler-1014 b
K01921.01,K01921.01,0.018,123.0,0.54,4.28040649e-16,2.259603565e-16,3.182e-08,1.3899e-10,1.00057e-06,2.6098e-06,1.2191e-08,2.02e-10,1.40000143606e-31,8.28000810904e-33,2.24984728792e-36,7.96275007687e-38,0.0,0.0,0.0,0.0,0.5095,1.0,0.521,0.118,2.6099e-06,7755636,16.00494214,3.55270734898,CANDIDATE,1.0,1.0,False,False,False,False,36.65123,,False,1,7.92e-06,2.40023917558e-06,Kepler-1015 b
K01922.01,K01922.01,0.02,53.0,0.5,1.3903892e-17,9.8628e-19,7.805e-07,3.571e-09,1.0856761e-05,2.71673863e-06,0.0006008,1.0964e-05,0.018882,0.00014555,0.006935,4.385e-05,0.0,0.0,0.0,0.0,0.8273,1.0,0.8654,0.213,0.000203,9411166,1.954524342,2.18091304419,CANDIDATE,1.0,1.0,False,False,False,False,37.03473,,False,2,0.000317,7.06996778242e-05,Kepler-1016 b
K01922.03,K01922.03,0.034,203.0,0.5,2.30189e-14,7.1294e-15,7.4852916e-09,3.93217e-11,1.7107e-07,2.2133e-07,4.57000079903e-05,1.25100020501e-06,0.001607,4.729e-05,3.394e-05,5.041e-07,0.000452,1.252e-05,0.0,0.0,0.8852,1.0,0.8843,0.118,6.178e-05,9411166,105.6551369,3.67789175772,CANDIDATE,1.0,1.0,False,False,False,False,33.777348,,False,2,0.000103,1.670926556e-05,Kepler-1016 c
K01923.01,K01923.01,0.021,67.0,0.63,0.00035568,4.7499e-06,0.010303,4.195e-06,0.0030077,0.00014914,0.006544,1.142e-05,0.05572,0.00011515,0.002291,3.84e-06,0.0,0.0,0.0,0.0,7.36,1.0,7.378,0.203,0.0002885,4989057,7.23400469,1.98768414847,CANDIDATE,1.0,1.0,False,False,False,False,33.350357,,False,1,0.000351,5.93749853801e-05,Kepler-1017 b
K01933.01,K01933.01,0.027,120.0,0.5,1.1386111e-13,3.4936353e-13,7.05857758e-15,2.254019389e-16,4.02366e-11,8.48734e-10,3.8215e-20,9.37734e-21,9.542e-06,3.103e-06,1.1796e-06,1.33008e-07,0.00376,0.0007168,0.0,0.0,0.04112,0.999,0.04457,0.204,0.00072,9072190,49.1013514,2.57914776606,CANDIDATE,1.0,1.0,False,False,False,False,34.014843,,False,1,0.000749,2.2360679775e-05,Kepler-1018 b
K01937.01,K01937.01,0.02,27.0,0.5,8.593e-10,3.161e-13,0.0020344,1.0999e-07,1.2862e-14,1.9879e-17,0.019,4.224e-06,0.0225858,2.68934e-06,1.02304e-10,1.05321e-14,0.0,0.0,0.0,0.0,50.5,1.0,49.84,0.139,7.023e-06,10190777,1.411229847,1.45684991352,CANDIDATE,1.0,1.0,False,False,False,False,66.41069,,False,1,1.22e-05,2.58536500754e-06,Kepler-1019 b
K01938.01,K01938.01,0.026,117.0,0.5,4.11e-07,2.0394e-08,3.126331e-13,1.758171e-16,3.2588e-05,4.5051e-06,1.43632e-14,2.30812e-17,0.0010821,9.848e-06,3.171456e-06,9.648383e-09,1.89e-06,1.027e-08,0.0,0.0,4.034,1.0,4.021,0.216,1.4412e-05,9651234,96.9151496,2.27949031378,CANDIDATE,1.0,1.0,False,False,False,False,40.684586,,False,1,2.7e-05,5.9187382289e-06,Kepler-1020 b
K01939.01,K01939.01,0.025,131.0,0.69,0.0001369038,2.280011e-06,1.0229e-05,2.1394e-09,0.010935,0.0007337,0.00615014693,5.9401607e-06,0.02087,0.00010422,0.00010569,3.492e-07,0.0,0.0,0.0,0.0,7.733,0.9992,7.754,0.211,0.0008464,7045496,13.47469571,2.33357695728,CANDIDATE,1.0,1.0,False,False,False,False,32.2662,,False,1,0.00141,0.000354018266949,Kepler-1021 b
K01940.01,K01940.01,0.032,157.0,0.51,9.844e-05,7.3e-06,0.0045501,8.364e-06,4.834e-05,1.0439e-05,0.0006905,4.378e-06,0.004165,2.368e-05,0.0003985,1.4076e-06,4.65e-07,1.121e-09,0.0,0.0,2.382,1.0,2.41,0.215,5.557e-05,10005788,10.99469878,2.35538608772,CANDIDATE,1.0,1.0,False,False,False,False,27.920261,,False,1,6.89e-05,6.76215777528e-06,Kepler-1022 b
K01945.01,K01945.01,0.027,144.0,0.69,0.00031615,3.1452e-05,5.95614e-14,6.9329e-17,0.0023337,0.001112,0.01888,0.0001344,0.0008012,8.727e-06,7.93804e-07,3.24632e-09,0.000157,9.363e-07,0.0,0.0,1.525,0.9988,1.551,0.201,0.0012894,11656918,62.1387714,2.62625548781,CANDIDATE,1.0,1.0,False,False,False,False,31.23842,,False,1,0.00222,0.000448926670577,Kepler-1023 b
K01950.01,K01950.01,0.046,429.0,0.5,8.077e-09,2.2221e-09,1.7560003534e-05,1.576000338e-07,3.5213e-07,3.1286e-07,0.00017979,5.108e-06,0.003237,0.0002438,4.386e-05,1.2081e-06,0.000261,6.177e-06,0.0,0.0,1.149,1.0,1.154,0.116,0.0002565,3118797,66.4162133,3.91255800127,CANDIDATE,1.0,0.52,False,False,False,False,33.431187,,False,1,0.000332,4.26412684823e-05,Kepler-1024 b
K01951.01,K01951.01,0.016,36.0,0.69,3.17565e-16,1.137691e-16,5.2525603e-10,1.24814537e-12,1.0166e-08,2.0751e-08,1.041865e-15,2.25151e-17,6.511e-06,2.574e-07,5.20152e-07,1.18343e-08,0.000667,1.195e-05,0.0,0.0,0.3334,1.0,0.3337,0.219,1.225e-05,8081187,37.3229493,1.97852431369,CANDIDATE,1.0,1.0,False,False,False,False,34.779472,,False,1,1.27e-05,2.46080384337e-07,Kepler-1025 b
K01955.03,K01955.03,0.006,12.0,2.34,7.084e-14,8.969e-16,5.377e-05,3.412e-08,1.9491e-14,5.85e-16,2.1755e-06,6.395e-09,3.712e-06,3.118e-07,4.4681308e-13,3.0730886e-14,0.000215,1.452e-07,7.5e-06,5.078e-09,3.93,1.0,4.02,0.085,5.029e-07,9892816,1.644224613,0.880652687243,CANDIDATE,1.0,0.78,False,False,False,False,17.472095,,False,4,1.4e-06,3.81069970245e-07,Kepler-342 e
K01959.01,K01959.01,0.027,172.0,0.5,1.60176e-08,5.53764e-10,3.110663e-09,1.278159e-12,0.000103215,2.15925e-05,2.18128e-19,6.5871e-22,0.0011304,4.397e-06,2.112e-05,5.253e-08,4.75e-07,1.26e-09,0.0,0.0,4.285,1.0,4.301,0.218,2.6041e-05,4813563,36.5156053,2.21111868985,CANDIDATE,1.0,1.0,False,False,False,False,26.837673,,False,1,5.14e-05,1.38357768525e-05,Kepler-1026 b
K01961.01,K01961.01,0.01,15.0,0.54,2.2383068e-22,1.78190555e-23,3.2659e-05,4.438e-08,8.064e-19,2.0251e-19,2.4129e-05,2.464e-07,0.1509,0.00202,0.009084,8.271e-05,0.0,0.0,0.0,0.0,2.192,0.9979,2.393,0.074,0.002102,7269493,1.907805199,0.894174348117,CANDIDATE,1.0,1.0,False,False,False,False,41.59331,,False,1,0.00273,0.000417447268792,Kepler-1027 b
K01965.01,K01965.01,0.014,36.0,0.63,8.352e-13,4.615e-14,0.002348,8.345e-06,1.4288e-09,3.812e-10,0.02433,0.0003749,0.3558,0.002706,0.11369,0.0008314,0.0,0.0,0.0,0.0,1.209,0.9959,1.699,0.135,0.003921,11657891,2.51462432,1.32970268304,CANDIDATE,1.0,1.0,False,False,False,False,30.003368,,False,1,0.00457,0.000298754823299,Kepler-1028 b
K01967.01,K01967.01,0.015,43.0,0.6,2.837e-11,1.5421e-13,0.01646,4.051e-06,4.771e-10,1.0235e-11,0.004866,4.097e-06,0.11919,0.0002647,0.001651,4.006e-06,0.0,0.0,0.0,0.0,15.52,1.0,15.64,0.122,0.0002768,6205897,4.417696479,1.25947728302,CANDIDATE,1.0,1.0,False,False,False,False,30.327454,,False,1,0.000345,3.39993463989e-05,Kepler-1029 b
K01971.01,K01971.01,0.03,157.0,0.51,1.4278e-13,1.3683e-14,6.299e-06,1.785e-08,6.53479939e-08,2.33547341e-08,1.837e-05,1.8515e-07,0.02405,0.000371,0.0010479,1.0175e-05,0.0,0.0,0.0,0.0,1.372,1.0,1.405,0.211,0.0003814,9347009,19.32952416,2.47969813124,CANDIDATE,1.0,1.0,False,False,False,False,28.748905,,False,1,0.00043,3.8787741477e-05,Kepler-1030 b
K01972.02,K01972.02,0.007,12.0,1.38,1.8289e-11,6.5576e-14,4.272e-05,3.485e-08,4.177e-11,6.196e-13,0.0004109,1.867e-06,1.16791e-07,1.56565e-09,8.21e-05,1.3973e-06,0.000304,1.471e-07,0.0,0.0,4.606,1.0,4.621,0.091,3.448e-06,11253711,1.22621732,0.867894345934,CANDIDATE,1.0,0.88,False,False,False,False,17.789568,,False,2,5.55e-06,1.06200857917e-06,Kepler-1031 b
K01973.01,K01973.01,0.024,92.0,0.5,1.01e-08,3.34e-11,0.003931,3.195e-06,6.621e-08,8.19e-10,0.01286,3.765e-05,0.3205,0.0003097,0.3907,0.0004786,0.0,0.0,0.0,0.0,10.75,0.999,11.42,0.182,0.0008292,4917596,3.290117953,1.86598920061,CANDIDATE,1.0,1.0,False,False,False,False,30.733936,,False,1,0.000888,3.31689278961e-05,Kepler-1032 b
K01975.01,K01975.01,0.025,98.0,0.9,1.0846726497e-24,2.8711622449e-26,0.00021181362,1.6911132e-07,1.21309871009e-10,1.4251199501e-11,1.32402516e-06,5.1951066e-09,0.000228,8.827e-07,2.4267e-06,7.518e-09,1.51e-06,1.202e-09,0.0,0.0,4.046,1.0,4.07,0.204,1.065e-06,8543100,7.56052806,2.50805000082,CANDIDATE,1.0,1.0,False,False,False,False,30.658846,,False,1,1.61e-06,4.65219183707e-07,Kepler-1033 b
K01976.01,K01976.01,0.026,113.0,0.5,2.0192068e-14,2.9110952e-16,1.43726e-05,3.50488e-09,4.0125e-09,3.41153e-10,1.485181e-08,2.416332e-11,0.012872,1.736e-05,4.666e-05,4.763e-08,0.0,0.0,0.0,0.0,10.28,1.0,10.31,0.217,1.741e-05,2693736,12.12400943,2.25680881812,CANDIDATE,1.0,1.0,False,False,False,False,35.09347,,False,1,2.36e-05,4.25269848972e-06,Kepler-1034 b
K01979.01,K01979.01,0.011,19.0,0.51,0.0001569,1.4206e-06,0.2932,0.000141,0.001534,7.126e-05,0.7072,0.0017615,0.12521,0.0002288,0.01589,2.413e-05,0.0,0.0,0.0,0.0,5.786,0.9979,7.038,0.125,0.002229,7273277,2.714077555,1.16951461995,CANDIDATE,1.0,1.0,False,False,False,False,33.5997,,False,1,0.00313,0.000577782158103,Kepler-1035 b
K01980.01,K01980.01,0.031,174.0,0.5,4.458e-08,6.578e-08,2.4741e-05,5.4059e-07,5.187e-06,3.059e-05,0.0074831,0.0010065,0.01558,0.00224,0.0005036,4.013e-05,6.27e-06,1.083e-06,0.0,0.0,0.1438,0.9966,0.1684,0.194,0.00332,11769890,122.8808058,3.01194995967,CANDIDATE,1.0,1.0,False,False,False,False,28.372448,,False,1,0.00404,0.000524997354491,Kepler-1036 b
K01981.01,K01981.01,0.015,37.0,0.9,2.221e-05,4.298e-07,0.5446,0.000705,3.419e-05,2.1527e-06,0.5048,0.002815,0.002671,6.537e-05,2.986e-05,5.903e-07,0.0,0.0,0.0,0.0,3.265,0.9963,4.245,0.119,0.003589,10153855,1.063788673,1.28237686998,CANDIDATE,1.0,0.47,False,False,False,False,30.832588,,False,1,0.00424,0.000393967003694,Kepler-1037 b
K01986.01,K01986.01,0.039,270.0,0.5,0.003065,0.0010957,1.2141e-07,5.767e-10,0.0024871,0.005406,0.028140000916,0.00096890003317,0.01254,0.000852,0.0001588,7.485e-06,1.9e-06,7.191e-08,0.0,0.0,0.7763,0.9916,0.8163,0.129,0.008331,8257205,148.4603382,3.52555498158,CANDIDATE,1.0,1.0,False,False,False,False,28.611572,,False,2,0.0123,0.00208891492301,Kepler-1038 b
K01988.01,K01988.01,0.018,28.0,0.5,5.714e-11,4.968e-14,0.02399,1.3005e-06,7.536e-11,2.0642e-13,0.02087,4.037e-06,0.3384,0.00010664,1.568e-05,4.14e-09,0.0,0.0,0.0,0.0,58.67,1.0,59.48,0.139,0.000112,9044228,0.934884242,1.45641373091,CANDIDATE,1.0,1.0,False,False,False,False,47.770386,,False,1,0.000145,2.730946112e-05,Kepler-1039 b
K01989.01,K01989.01,0.02,357.0,1.2,1.0004e-13,2.4671e-13,6.1331e-23,1.1761e-24,1.4486e-10,1.3237e-09,2.23435000001e-11,2.82519000001e-12,3.09519e-08,1.81134e-08,1.404942e-09,6.35379e-10,0.00456,0.001451,0.0,0.0,0.08502,0.9988,0.08746,0.211,0.001451,10779233,201.1214,2.08495287024,CANDIDATE,1.0,1.0,False,False,False,False,21.324547,,False,1,0.00162,8.27915723033e-05,Kepler-1040 b
K01990.01,K01990.01,0.025,79.0,0.5,2.45512e-18,9.30354e-19,0.00125200051679,3.9790015923e-06,1.9299e-08,4.802e-08,0.000135872674,2.8400556e-06,0.0005949,1.8559e-05,1.2077e-08,3.1234e-10,2.02e-05,2.672e-07,0.0,0.0,0.4221,1.0,0.4227,0.185,2.571e-05,11614617,24.7576421,2.94423260965,CANDIDATE,1.0,1.0,False,False,False,False,32.785355,,False,1,3.52e-05,7.27269627519e-06,Kepler-1041 b
K01996.01,K01996.01,0.028,149.0,0.5,8.5434e-18,4.2936e-19,3.572e-06,4.6464e-09,3.0676e-11,4.7535e-12,1.28234e-10,4.4478e-13,0.02134,0.00016616,0.0014136,5.5336e-06,8.99e-07,1.503e-09,0.0,0.0,3.051,1.0,3.06,0.219,0.0001718,4736569,10.13202575,2.18920051376,CANDIDATE,1.0,1.0,False,False,False,False,32.265408,,False,2,0.000234,5.01105444659e-05,Kepler-1042 b
K01997.01,K01997.01,0.026,118.0,0.54,3.938800389e-31,1.5251001516e-30,3.01400000024e-16,1.3656000001e-17,8.0840313e-12,1.69600651e-10,2.165613e-48,6.394414e-49,5.9685e-06,1.31732e-06,6.0493e-08,7.7759e-09,0.00117,0.0002718,0.0,0.0,0.03481,1.0,0.03647,0.205,0.0002731,10384798,38.5053398,2.54599788778,CANDIDATE,1.0,1.0,False,False,False,False,28.666405,,False,1,0.000278,4.65355300341e-06,Kepler-1043 b
K01998.01,K01998.01,0.022,92.0,0.54,1.6710014826e-07,2.8610024968e-06,7.1296e-06,3.5081e-06,1.18048e-09,8.05684e-08,2.49594e-18,4.59361e-18,5.91695e-07,1.285192e-06,1.79673010001e-13,2.27793870002e-13,0.00156,0.0007464,0.0,0.0,0.005742,0.999,0.007367,0.196,0.0007541,9834040,6.77408868,2.67009184,CANDIDATE,1.0,0.99,False,False,False,False,29.848158,,False,1,0.000779,1.77165961115e-05,Kepler-1044 b
K02000.01,K02000.01,0.03,166.0,0.54,0.000191626,1.56184e-05,1.11897e-07,1.24654e-10,0.0009277,0.000287,2.5132e-10,1.2574e-12,0.0017723,9.553e-06,2.5825e-05,1.0887e-07,0.000621,2.159e-06,0.0,0.0,1.852,0.9999,1.874,0.204,0.0003147,8802693,26.41045478,2.68906578348,CANDIDATE,1.0,1.0,False,False,False,False,27.193573,,False,1,0.000674,0.000144356079809,Kepler-1045 b
K02002.01,K02002.01,0.015,47.0,0.6,5.9947e-11,1.5332e-10,1.7269e-06,3.0921e-08,6.717e-06,5.975e-05,6.665002131e-07,4.696001577e-08,2.391e-05,1.3016e-05,1.1869e-08,4.641e-09,0.00285,0.0002125,0.0,0.0,0.08247,1.0,0.08378,0.164,0.0002853,10024701,14.37508035,1.7076549136,CANDIDATE,1.0,1.0,False,False,False,False,23.717813,,False,1,0.000342,3.61725801617e-05,Kepler-1046 b
K02004.01,K02004.01,0.017,58.0,1.35,2.3072e-06,4.572e-07,2.2608e-08,3.694e-11,0.0003696,0.0003245,0.00392500825,4.65460936e-05,0.0003387,3.198e-05,2.6821e-06,8.299e-08,0.00156,1.586e-05,0.0,0.0,0.9133,0.9998,0.9142,0.217,0.0004194,12154526,56.1886887,2.08735187459,CANDIDATE,1.0,1.0,False,False,False,False,29.121496,,False,3,0.000536,7.99071683615e-05,Kepler-1047 b
K02004.02,K02004.02,0.008,19.0,1.62,1.06563e-10,5.1897e-12,0.0001564,5.257e-07,1.2066e-12,3.388e-13,2.16e-05,5.955e-07,0.0034859,0.00028276,0.005292,0.0004672,2.16e-06,9.285e-09,0.000108,4.627e-07,1.108,0.9991,1.118,0.083,0.0007509,12154526,3.18897601,0.98664506119,CANDIDATE,1.0,0.56,False,False,False,False,16.439863,,False,3,0.00123,0.000257544149398,Kepler-1047 c
K02005.01,K02005.01,0.021,79.0,0.5,6.212e-48,1.0502e-46,2.8833e-11,1.1068e-11,3.72922e-51,2.07717e-49,3.38375e-17,3.96983e-17,8.9643e-06,1.06788e-05,2.01798e-08,1.97366e-08,0.000122,9.769e-05,0.00838,0.006705,0.007425,0.9932,0.01521,0.159,0.006811,6665512,6.92101021,1.61213092226,CANDIDATE,1.0,1.0,False,False,False,False,35.72183,,False,1,0.00916,0.00134930805312,Kepler-1048 b
K02006.01,K02006.01,0.018,40.0,0.5,1.04545e-21,4.1576e-24,0.0005626,1.7768e-07,1.7953e-16,2.81e-18,0.0009084,7.28e-07,0.0020565,2.2921e-06,1.824e-07,2.034e-10,0.0,0.0,0.0,0.0,18.44,1.0,18.6,0.078,3.197e-06,10525027,3.273460736,0.953931365527,CANDIDATE,1.0,1.0,False,False,False,False,32.1566,,False,1,4.68e-06,1.05205671583e-06,Kepler-1049 b
K02007.01,K02007.01,0.013,51.0,1.44,2.3728e-11,1.887e-11,0.001109,6.266e-06,0.000113158,0.00070253,7.189e-05,3.885e-06,0.004647,0.0011946,0.0007693,0.00012913,0.0,0.0,0.0,0.0,0.1798,0.998,0.188,0.178,0.002035,11069176,15.3787546,1.599045444,CANDIDATE,1.0,1.0,False,False,False,False,20.159508,,False,2,0.004,0.000886957972197,Kepler-1050 b
K02007.02,K02007.02,0.012,66.0,1.05,2.969287e-06,3.899378e-07,0.000153751,2.11758e-07,0.0011958,0.0008549,1.4235e-06,1.4585e-08,0.0014017,4.105e-05,1.40967e-05,3.139e-07,0.00207,1.087e-05,0.0,0.0,1.0118,0.9989,1.015,0.163,0.0009082,11069176,21.1284569,1.47865904396,CANDIDATE,1.0,0.99,False,False,False,False,16.770874,,False,2,0.00154,0.000341653755854,Kepler-1050 c
K02010.01,K02010.01,0.018,117.0,1.68,0.00010455983,2.4849541e-05,1.634553e-07,3.105792e-10,0.0008827,0.0009514,1.73375e-16,1.00825e-18,5.716e-06,2.024e-06,3.32700000003e-10,9.44000000008e-11,0.0,0.0,0.0,0.0,1.133,0.999,1.131,0.133,0.0009766,5631630,25.96200249,3.39764443154,CANDIDATE,1.0,0.77,False,False,False,False,28.384914,,False,1,0.00208,0.000629567082296,Kepler-1051 b
K02012.01,K02012.01,0.026,171.0,0.54,5.64116e-07,3.442814e-08,4.9650849e-09,4.1569777e-12,0.000246396,6.591e-05,1.49100018568e-06,6.6560007931e-09,0.0011477,1.0509e-05,3.105e-06,1.3062e-08,0.00015,4.105e-07,0.0,0.0,2.653,1.0,2.672,0.179,7.688e-05,9839821,34.8538276,2.93441850095,CANDIDATE,1.0,1.0,False,False,False,False,26.057673,,False,1,0.000147,4.55880296179e-05,Kepler-1052 b
K02013.01,K02013.01,0.013,28.0,0.5,2.237e-06,5.586e-09,0.2503,2.393e-05,1.644e-06,1.4611e-08,0.2572,0.0001319,0.05175,6.906e-05,0.0001452,1.368e-07,0.0,0.0,0.0,0.0,40.03,1.0,40.54,0.092,0.000225,4056616,2.414351654,0.983809874233,CANDIDATE,1.0,1.0,False,False,False,False,36.28246,,False,1,0.000272,3.25439873266e-05,Kepler-1053 b
K02016.01,K02016.01,0.018,30.0,0.51,2.01881e-21,2.12619e-23,9.2724e-08,5.64133e-11,3.4930530098e-05,1.950030594e-06,6.921e-09,2.049e-11,5.851e-09,7.8071e-12,2.69235e-10,4.2531e-13,5.73e-06,2.952e-09,0.0,0.0,3.83,1.0,3.8,0.192,1.952278e-06,8492026,4.30655689,2.63018113129,CANDIDATE,1.0,1.0,False,False,False,False,31.815077,,False,1,4.23e-06,1.86766779597e-06,Kepler-1054 b
K02017.01,K02017.01,0.012,19.0,0.5,1.1421e-05,4.771e-08,0.02143,2.988e-06,3.322e-09,5.845e-11,0.03468,2.815e-05,0.1887,0.0001411,8.08e-05,4.545e-08,0.0,0.0,0.0,0.0,20.04,1.0,20.15,0.116,0.0001724,8750043,2.295036233,1.2287264091,CANDIDATE,1.0,1.0,False,False,False,False,35.142223,,False,1,0.000192,2.11828022488e-05,Kepler-1055 b
K02018.01,K02018.01,0.023,109.0,0.6,2.2241e-05,4.9616e-06,0.0002499,7.058e-07,0.00316,0.003748,0.0005416,1.0363e-05,0.008684,0.0004209,0.0007818,2.859e-05,2.02e-05,1.311e-07,0.0,0.0,1.0176,0.9958,1.034,0.149,0.004216,9973109,27.495606,3.00715195098,CANDIDATE,1.0,1.0,False,False,False,False,23.868977,,False,2,0.00593,0.00116260435613,Kepler-1056 b
K02019.01,K02019.01,0.028,153.0,0.5,4.588e-05,7.5948e-06,0.000106508,3.50933e-07,0.001833,0.0013193,0.000284101437,4.476022596e-06,0.00453,0.0001653,6.638e-05,1.45e-06,0.00165,7.101e-06,0.0,0.0,1.395,0.9985,1.388,0.127,0.0015054,6226290,14.08827448,3.36471264457,CANDIDATE,1.0,1.0,False,False,False,False,29.280514,,False,1,0.00269,0.000552423388354,Kepler-1057 b
K02020.01,K02020.01,0.036,208.0,0.69,2.695520631e-65,9.66183718e-65,7.0272222728e-22,4.1839134478e-23,1.430656e-41,1.478464e-40,6.1233066e-19,1.14445579e-19,0.0012377,0.0011193,9.968e-06,4.8566e-06,0.0016,0.0008096,0.00553,0.002797,0.05396,0.9952,0.06234,0.204,0.004733,9349482,110.96546,2.71654528784,CANDIDATE,1.0,1.0,False,False,False,False,34.818535,,False,1,0.00521,0.000464041425354,Kepler-1058 b
