KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
7457.01|11560431|7.815|131.8152508|0.0064322|0.527676714|0.000003920|2.596757|0.87097|0.004695|0.000421|+0.000208|-0.000635|0.42|0.11|+0.17|-0.04|0.4965|0.3871|+0.4856|-0.2887|79.07|1.40993|0.24329|5367|199|223|175|4.514|0.152|0.060|0.245|0.817|0.098|0.123|0.073|0.828|0.202|0.322|0.082|0|0|0.0120|1967|25.2|3.8|9.5|19.50439|49.53572|0.4641|0.2248|0|0|1.18964|+1.19704|-1.03795|3535.35|4490.45|-1021.95
7458.01|11560447|8.948|131.8135172|0.0000720|0.527678200|0.000000046|2.644392|0.02882|0.472787|0.001167|+0.000933|-0.001400|30.62|2.06|+2.16|-1.97|0.3549|0.0117|+0.0081|-0.0152|82.51|2.32578|0.00775|5105|150|147|152|4.665|0.043|0.050|0.037|0.593|0.032|0.042|0.021|0.593|0.040|0.042|0.038|0|0|0.0107|1676|251198.0|539.4|723.1|19.50506|49.52570|0.3621|0.3035|0|0|1.25631|+0.01369|-0.01328|1866.95|531.26|-417.85
7459.01|11601357|13.881|133.7505778|0.0122172|3.550412923|0.000050939|13.798891|4.35498|0.013946|0.001313|+0.001189|-0.001437|1.22|0.28|+0.45|-0.10|0.3003|0.2322|+0.1642|-0.3002|88.81|1.90557|0.25252|5489|182|196|169|4.574|0.132|0.030|0.234|0.872|0.090|0.093|0.088|0.798|0.179|0.296|0.062|0|0|0.0435|1037|232.8|37.2|8.1|19.08727|49.62387|0.4374|0.2421|0|0|3.94305|+2.48888|-3.82998|273.41|317.86|-68.18
7460.01|11602794|13.782|136.2013391|0.0068432|5.705098455|0.000047761|29.574883|8.24595|0.015159|0.001424|+0.001645|-0.001204|1.53|0.38|+0.59|-0.17|0.1252|0.2283|+0.3315|-0.1251|89.95|1.48489|0.29282|5455|162|178|147|4.448|0.169|0.087|0.251|0.880|0.085|0.103|0.068|0.927|0.227|0.351|0.103|0|0|0.0599|947|281.1|46.1|8.9|19.15461|49.65699|0.4666|0.2251|0|0|15.03489|+8.38393|-14.70338|189.80|220.38|-55.36
7461.01|11615481|13.993|144.1713918|0.0003160|65.431731657|0.000149361|50.808254|0.92930|0.520783|0.024644|+0.031041|-0.018248|59.14|17.23|+28.61|-5.85|0.8723|0.0352|+0.0448|-0.0256|88.81|12.25895|0.01324|6201|192|167|218|4.431|0.183|0.056|0.310|1.059|0.174|0.226|0.122|1.040|0.303|0.503|0.103|0|0|0.3246|490|157494.4|168.9|629.6|19.61695|49.69584|0.3242|0.2998|0|0|0.57954|+0.01060|-0.00568|13.58|19.67|-4.02
7462.01|11616200|12.131|132.2108203|0.0001168|1.718649386|0.000000239|4.634799|0.04092|0.417616|0.000631|+0.000492|-0.000770|39.45|9.92|+16.87|-2.97|0.4011|0.0069|+0.0058|-0.0080|84.80|3.92443|0.00887|6071|160|152|168|4.541|0.170|0.030|0.310|0.947|0.108|0.104|0.113|0.865|0.217|0.370|0.065|0|0|0.0276|1499|194987.9|338.8|753.7|19.63819|49.66844|0.3165|0.3014|0|0|0.63764|+0.00563|-0.00605|1194.16|1493.18|-281.18
7463.01|11616631|13.882|136.1877682|0.0471538|7.294379037|0.000370951|2.547801|0.45496|0.009932|0.000540|+0.000448|-0.000632|0.79|0.12|+0.17|-0.06|0.2924|0.2278|+0.1632|-0.2924|83.65|21.83725|1.69936|5294|156|169|144|4.622|0.081|0.027|0.135|0.810|0.092|0.094|0.090|0.725|0.106|0.161|0.051|0|0|0.0685|760|119.7|10.5|12.9|19.65105|49.66472|0.4701|0.2212|0|0|0.00588|+0.00105|-0.00260|78.75|54.61|-17.80
7464.01|11616663|13.436|136.2102000|0.0223291|7.293699500|0.000203180|1.948340|0.62228|0.009904|0.000345|+0.000050|-0.000640|1.03|0.21|+0.32|-0.09|0.5826|0.2540|+0.0181|-0.4898|72.77|25.59727|0.62555|5900|170|165|176|4.509|0.137|0.034|0.239|1.065|0.120|0.106|0.134|0.951|0.186|0.293|0.080|0|0|0.0752|926|108.9|5.4|18.8|19.65177|49.65601|0.3770|0.2778|0|0|0.00263|+0.00168|-0.00002|173.44|157.95|-44.55
7465.01|11618798|13.637|138.5107000|0.0163233|42.926136400|0.000743621|123.862742|45.46021|0.017716|0.001551|+0.001344|-0.001759|1.84|0.46|+0.77|-0.15|0.2964|0.2294|+0.1625|-0.2964|89.95|2.57765|0.34219|5628|178|177|178|4.503|0.167|0.037|0.298|1.054|0.152|0.181|0.124|0.953|0.236|0.395|0.077|0|0|0.2444|490|378.4|57.7|8.6|19.71039|49.60935|0.4532|0.2354|0|0|19.50904|+14.32045|-18.90892|13.65|17.27|-3.51
7466.01|11619964|12.810|132.7184298|0.0000226|10.368552418|0.000000280|22.416856|0.07351|0.473967|0.009733|+0.008876|-0.010591|48.86|12.76|+18.84|-6.68|0.7946|0.0157|+0.0161|-0.0152|88.24|4.39158|0.00204|5855|158|164|151|4.418|0.184|0.110|0.258|0.852|0.095|0.127|0.063|0.944|0.246|0.364|0.129|0|0|0.0882|845|158181.9|74.2|4143.7|19.73979|49.64383|0.3543|0.2865|0|0|1.98219|+0.00650|-0.00510|120.48|137.86|-39.59
7467.01|11650543|12.001|138.3055160|0.0107195|7.205580841|0.000090288|15.862812|6.28112|0.007176|0.000527|+0.000214|-0.000840|1.33|0.51|+0.56|-0.46|0.5196|0.2310|+0.0129|-0.4491|88.24|2.99717|0.28809|6002|199|188|210|4.025|0.257|0.308|0.206|1.107|0.235|0.295|0.176|1.693|0.648|0.718|0.578|0|0|0.0756|1253|58.0|7.6|8.7|18.99668|49.74715|0.3487|0.2902|0|0|1.45432|+1.72758|-0.26587|582.45|753.90|-363.36
7468.01|11651105|13.005|139.3017591|0.0170755|13.860982191|0.000388403|2.958627|0.99781|0.012828|0.000347|+0.000231|-0.000463|1.12|0.30|+0.49|-0.11|0.4134|0.2397|+0.2031|-0.2763|81.93|33.99514|0.60895|5667|157|173|141|4.535|0.165|0.056|0.274|0.791|0.087|0.114|0.061|0.796|0.212|0.352|0.073|0|0|0.1046|690|191.3|6.7|30.8|19.02219|49.73411|0.3710|0.2792|0|0|0.00255|+0.00086|-0.00037|53.45|71.94|-13.58
7469.01|11662440|13.986|144.5314555|0.0000844|13.639480351|0.000001355|37.675140|0.43531|0.498701|0.026611|+0.021703|-0.031520|46.07|11.25|+18.25|-4.25|0.9735|0.0355|+0.0296|-0.0413|88.24|3.15299|0.00434|5461|166|182|151|4.517|0.152|0.050|0.254|0.858|0.091|0.105|0.077|0.846|0.207|0.335|0.078|0|0|0.1062|680|108611.0|134.4|1216.3|19.48115|49.70790|0.4505|0.2339|0|0|5.43784|+0.06283|-0.08608|50.51|61.72|-13.30
7470.01|11671646|11.884|498.8298499|0.0511333|392.501152440|0.033430200|303.911883|35.87000|0.017596|0.001577|+0.001480|-0.001674|1.90|1.16|+2.01|-0.31|0.1835|0.2334|+0.2835|-0.1834|89.95|9.87539|1.07846|5128|180|193|167|4.388|0.347|0.143|0.550|0.870|0.084|0.117|0.051|0.988|0.602|1.047|0.158|0|0|1.0021|225|391.2|57.7|8.9|19.76899|49.78585|0.5711|0.1569|0|0|3.44682|+0.40682|-2.44826|0.60|2.36|-0.23
7471.01|11672354|13.990|131.8700104|0.0133331|5.296558791|0.000087967|10.170026|4.48705|0.010593|0.000816|+0.000750|-0.000882|1.34|0.47|+0.77|-0.16|0.2602|0.2221|+0.1841|-0.2601|88.81|3.89247|0.32412|6269|202|156|248|4.405|0.195|0.058|0.332|1.237|0.226|0.233|0.218|1.155|0.401|0.665|0.137|0|0|0.0639|1176|132.1|17.8|8.8|19.78802|49.75045|0.3299|0.3074|0|0|0.70931|+0.31295|-0.29377|451.61|785.59|-153.09
7472.01|11704044|13.935|134.0523062|0.0000376|6.882685877|0.000000323|14.785759|0.01752|0.601084|0.001838|+0.001511|-0.002164|62.23|15.69|+25.53|-5.85|0.4396|0.0049|+0.0041|-0.0057|88.24|5.48716|0.00198|5704|186|185|186|4.483|0.168|0.051|0.285|0.996|0.116|0.128|0.105|0.948|0.239|0.389|0.089|0|0|0.0708|921|380635.6|259.6|5882.4|19.12736|49.81578|0.4224|0.2544|0|0|1.29084|+0.00153|-0.00198|169.85|214.01|-47.71
7473.01|11706658|12.066|132.2690907|0.0003181|1.407938039|0.000000541|31.054617|10.42002|20.604183|7.853946|+2.719738|-12.988154|1667.23|113.62|+101.25|-126.00|21.3486|7.8590|+2.7203|-12.9976|46.41|1.58587|0.03168|4627|139|153|125|4.564|0.038|0.042|0.034|0.734|0.057|0.060|0.055|0.741|0.051|0.045|0.056|0|0|0.0222|1179|51789.6|954.8|96.2|19.23414|49.86423|0.6503|0.0922|0|0|285.80438|+287.69519|-183.23529|457.02|128.66|-106.99
7474.01|11709022|8.676|131.9803766|0.0011644|0.719572893|0.000001104|1.082470|0.00631|0.069345|0.001379|+0.001153|-0.001605|2.79|0.66|+0.80|-0.52|0.9333|0.0046|+0.0036|-0.0055|30.37|6.92214|0.16383|3535|118|114|122|4.884|0.095|0.085|0.104|0.380|0.096|0.116|0.075|0.368|0.087|0.106|0.068|0|0|0.0114|886|3511.2|48.9|126.6|19.31584|49.85859|0.3569|0.3648|0|0|0.04634|+0.00027|-0.00031|145.63|128.69|-61.53
7475.01|11724091|12.400|131.7719841|0.0000934|1.559090313|0.000000178|3.498981|0.02120|0.452323|0.000392|+0.000256|-0.000529|129.61|41.12|+42.53|-39.71|0.3745|0.0043|+0.0036|-0.0049|83.65|4.94494|0.00925|7279|296|243|350|3.856|0.216|0.239|0.193|1.800|0.314|0.268|0.359|2.624|0.833|0.861|0.804|0|0|0.0320|2908|226117.1|342.9|745.0|19.79847|49.84181|0.2409|0.3315|0|0|0.33338|+0.00202|-0.00164|16893.61|17088.22|-10220.43
7476.01|11757422|12.759|132.5309019|0.0086822|1.819909726|0.000018612|6.897791|3.26918|0.009248|0.000973|+0.001301|-0.000646|0.58|0.06|+0.05|-0.06|0.3030|0.2318|+0.1606|-0.3030|87.66|1.94863|0.45468|4203|130|119|140|4.672|0.051|0.066|0.035|0.569|0.056|0.058|0.053|0.576|0.058|0.051|0.066|0|0|0.0242|904|103.0|18.6|9.0|19.23952|49.96836|0.4473|0.2534|0|0|1.87451|+2.66525|-1.82051|158.22|51.41|-49.90
7477.01|11763910|12.538|131.9622830|0.0070006|0.612890716|0.000004904|1.525973|0.43217|0.006130|0.000319|+0.000150|-0.000488|0.94|0.38|+0.59|-0.17|0.5870|0.2528|+0.0121|-0.4935|67.61|2.89778|0.24293|6709|205|157|253|4.252|0.231|0.110|0.352|1.297|0.259|0.284|0.233|1.408|0.572|0.885|0.258|0|0|0.0154|2830|41.1|3.5|14.0|19.48616|49.95544|0.2775|0.3186|0|0|0.17895|+0.10136|-0.03170|15156.64|28938.40|-6486.70
7478.01|11768970|10.737|141.9557655|0.0000769|15.541358707|0.000001473|29.230415|0.58354|0.391442|0.063591|+0.069526|-0.057657|31.89|40.48|+77.58|-3.38|1.2554|0.0691|+0.0732|-0.0650|87.66|2.44015|0.00425|5219|140|149|132|4.540|0.514|0.074|0.954|0.704|0.141|0.234|0.047|0.746|0.947|1.815|0.079|0|0|0.1085|604|10559.4|16.3|821.7|19.64939|49.92879|0.4628|0.2280|0|0|1.95607|+0.03905|-0.02923|31.39|382.63|-8.74
7479.01|11773625|11.803|133.4527530|0.0135118|7.196712493|0.000145752|13.609575|3.54833|0.006618|0.000458|+0.000182|-0.000733|0.63|0.15|+0.26|-0.05|0.1980|0.2198|+0.2415|-0.1980|89.38|3.99090|0.45580|5737|150|152|148|4.544|0.159|0.027|0.291|0.969|0.101|0.094|0.108|0.872|0.209|0.353|0.066|0|0|0.0723|879|52.7|5.9|10.3|19.78261|49.97835|0.3964|0.2662|0|0|0.92071|+0.24005|-0.53131|141.03|167.98|-32.50
7480.01|11775530|12.189|143.6090844|0.0167029|12.817701155|0.000231139|28.492416|13.83364|0.008010|0.000654|+0.000921|-0.000386|1.21|0.43|+0.55|-0.30|0.0006|0.2354|+0.4701|-0.0006|89.95|3.46494|0.42476|6290|186|170|202|4.151|0.234|0.234|0.234|0.990|0.158|0.197|0.119|1.385|0.483|0.622|0.344|0|0|0.1069|999|75.6|10.9|8.0|19.83525|49.99006|0.3040|0.3025|0|0|2.66333|+1.29310|-2.64195|235.16|314.23|-118.57
7481.01|11811454|10.262|132.0172026|0.0000642|2.274627926|0.000000172|4.458347|0.04651|0.488566|0.015603|+0.016691|-0.014514|103.88|38.89|+36.27|-41.51|0.9807|0.0208|+0.0222|-0.0194|77.35|4.52515|0.00396|6389|215|198|232|3.914|0.268|0.362|0.174|1.134|0.240|0.274|0.207|1.947|0.729|0.680|0.778|0|0|0.0353|2093|104772.4|77.3|648.9|19.35982|50.06509|0.2981|0.3069|0|0|0.32401|+0.00338|-0.00322|4536.51|4794.51|-3126.04
7482.01|11817750|11.244|131.6719282|0.0001416|9.762550912|0.000001691|14.668483|5.36256|0.972139|0.313936|+0.540841|-0.087031|207.01|81.11|+119.00|-43.21|1.7291|0.3231|+0.5597|-0.0866|83.08|4.85972|0.01128|7199|246|211|281|4.055|0.232|0.134|0.329|1.571|0.311|0.348|0.274|1.950|0.764|1.121|0.407|0|0|0.1041|1374|41303.7|61.9|765.0|19.58846|50.07653|0.2432|0.3310|0|0|0.62645|+0.22902|-0.05421|843.46|1504.76|-393.10
7483.01|11825996|11.560|132.8922481|0.0196374|16.916338583|0.000391361|40.205393|18.23307|0.007691|0.000791|+0.000337|-0.001245|0.68|0.19|+0.31|-0.07|0.6327|0.2541|+0.0053|-0.5030|89.38|2.52132|0.60098|5628|152|169|136|4.513|0.174|0.069|0.278|0.779|0.089|0.122|0.056|0.810|0.224|0.364|0.083|0|0|0.1188|648|64.2|12.3|6.3|19.82315|50.04744|0.3766|0.2769|0|0|4.29633|+7.79351|-4.28405|41.74|56.96|-11.25
7484.01|11854636|13.778|131.8378702|0.0129265|37.020032859|0.000506618|159.181283|78.17318|0.022069|0.004417|+0.005352|-0.003482|2.10|0.48|+0.80|-0.15|0.4919|0.3016|+0.1114|-0.4918|89.95|1.59178|0.38205|5674|155|157|153|4.545|0.151|0.026|0.276|0.972|0.091|0.082|0.100|0.872|0.198|0.332|0.063|0|0|0.2155|503|556.1|158.3|7.1|19.07352|50.12654|0.4190|0.2530|0|0|55.67495|+382.78391|-52.30971|15.19|17.11|-3.47
7485.01|11855538|10.852|132.8424809|0.0266605|2.521275061|0.000062939|5.271408|2.49013|0.006006|0.000697|+0.000647|-0.000746|0.67|0.22|+0.27|-0.16|0.5083|0.2388|+0.0138|-0.4638|84.22|3.20175|0.69704|6300|164|179|150|4.284|0.265|0.263|0.267|0.735|0.051|0.081|0.021|1.023|0.328|0.413|0.243|0|0|0.0327|1554|40.3|8.8|6.8|19.11396|50.16591|0.2960|0.2989|0|0|0.43591|+1.44142|-0.41811|1379.83|1661.43|-651.38
7486.01|11858541|12.452|135.7547361|0.0000885|5.674353976|0.000000606|8.880869|0.45837|0.444235|0.082805|+0.112804|-0.052806|51.95|15.50|+20.72|-10.28|1.1696|0.0956|+0.1263|-0.0650|82.51|4.17809|0.00544|5594|148|159|137|4.303|0.224|0.194|0.253|0.841|0.099|0.137|0.060|1.071|0.320|0.427|0.212|0|0|0.0588|1053|36688.5|39.8|1042.2|19.24241|50.17326|0.4174|0.2536|0|0|0.41152|+0.02124|-0.01318|290.75|345.54|-121.37
7487.01|11873166|12.124|131.9317210|0.0001521|0.734426375|0.000000138|2.497945|0.49813|0.366733|0.122955|+0.217623|-0.028287|39.93|9.57|+15.54|-3.61|0.8090|0.1774|+0.3005|-0.0542|71.05|2.72050|0.01175|6108|162|140|185|4.471|0.162|0.045|0.278|1.072|0.158|0.183|0.132|0.997|0.239|0.388|0.090|0|0|0.0163|2107|99351.4|354.9|466.0|19.74623|50.12922|0.3396|0.2961|0|0|0.54665|+0.10901|-0.01650|4660.36|5186.47|-1249.89
7488.01|11873171|14.214|131.9259012|0.0054908|0.734428195|0.000005298|3.203000|1.24174|0.009106|0.000620|+0.000558|-0.000682|1.00|0.24|+0.38|-0.10|0.4540|0.2355|+0.0170|-0.4540|81.93|1.61703|0.21007|6416|202|169|236|4.455|0.163|0.053|0.272|1.060|0.149|0.163|0.134|1.009|0.241|0.381|0.102|0|0|0.0162|2234|93.5|11.5|10.4|19.74646|50.13612|0.2943|0.3089|0|0|1.15247|+0.44679|-1.06029|5883.25|6505.59|-1791.15
7489.01|11904704|12.858|131.6658085|0.0032051|0.565712985|0.000002118|4.418929|2.07725|0.008828|0.001419|+0.002072|-0.000765|0.85|0.18|+0.27|-0.08|0.4239|0.2277|+0.0472|-0.4082|84.22|0.90607|0.21226|5220|156|173|138|4.480|0.146|0.075|0.217|0.855|0.076|0.089|0.064|0.881|0.182|0.279|0.084|0|0|0.0127|1918|90.5|13.8|11.3|19.06923|50.29444|0.5295|0.1838|0|0|5.10054|+31.16965|-4.56177|3197.67|3118.27|-846.65
7490.01|11906217|12.166|162.4584833|0.0000626|37.910213189|0.000003082|105.084574|1.40059|0.480243|0.019456|+0.024827|-0.014085|29.37|2.15|+2.10|-2.20|0.9587|0.0261|+0.0311|-0.0210|89.38|3.10842|0.00338|4623|128|129|127|4.686|0.044|0.056|0.033|0.556|0.033|0.039|0.026|0.560|0.041|0.040|0.042|0|0|0.1816|358|104097.6|103.3|2169.3|19.13728|50.21403|0.5616|0.1607|0|0|15.27432|+0.20358|-0.11375|3.89|1.09|-0.91
7491.01|11913052|11.461|134.1695522|0.0099404|3.747871147|0.000045937|7.809692|2.13385|0.009132|0.000584|+0.000635|-0.000532|7.68|1.15|+0.32|-1.98|0.3909|0.2346|+0.0785|-0.3908|87.09|3.42321|0.33074|4929|124|80|167|3.001|0.031|0.033|0.029|2.167|0.515|0.067|0.964|7.700|1.151|0.318|1.983|0|0|0.0611|2441|101.6|10.7|12.3|19.40300|50.28226|0.5854|0.1483|0|0|0.64149|+0.35055|-0.27165|8389.62|1312.39|-4360.42
7492.01|11913071|8.682|134.1877651|0.0000190|3.747835124|0.000000086|7.192244|0.00603|0.423187|0.000086|+0.000086|-0.000086|141.64|43.00|+39.56|-46.44|0.5454|0.0004|+0.0004|-0.0005|85.37|5.27789|0.00140|8529|301|249|353|3.769|0.205|0.279|0.131|2.017|0.397|0.440|0.355|3.065|0.930|0.856|1.005|0|0|0.0597|2696|188918.0|53.3|1510.7|19.40409|50.25544|0.2603|0.2849|0|0|0.50106|+0.00042|-0.00046|12482.82|10438.26|-7721.17
7493.01|11918482|13.885|132.2664312|0.0006550|0.947548476|0.000038408|12.834153|3.52601|10.292369|5.516768|+4.573212|-6.460325|224.79|0.00|+0.00|0.00|11.1936|5.5166|+4.4981|-6.5351|29.22|1.73465|0.05968|3246|0|0|0|5.087|0.000|0.000|0.000|0.178|0.000|0.000|0.000|0.200|0.000|0.000|0.000|0|0|0.0106|622|11348.5|309.3|44.7|19.60128|50.21661|0.3309|0.3398|0|0|44.54061|+12.23694|-44.13213|35.37|0.00|0.00
7494.01|11922648|12.909|132.0647621|0.0082834|1.756417149|0.000027551|1.264221|0.62847|0.018302|0.000526|+0.000470|-0.000582|1.62|0.43|+0.74|-0.12|0.2001|0.2138|+0.2276|-0.2000|80.79|1.13540|0.71241|5702|151|159|143|4.566|0.165|0.031|0.300|0.887|0.094|0.104|0.084|0.813|0.216|0.370|0.062|0|0|0.0274|1370|401.9|57.0|4.6|19.72995|50.20892|0.3837|0.2730|0|0|0.01239|+0.73296|-0.00349|832.91|1135.72|-190.85
7495.01|11922782|8.958|132.0300413|0.0002235|1.756466673|0.000000472|3.836704|0.10968|0.541938|0.027914|+0.030337|-0.025490|65.33|18.64|+22.43|-14.85|0.8242|0.0414|+0.0444|-0.0384|77.35|4.76617|0.01418|5835|144|156|132|4.261|0.227|0.228|0.226|0.810|0.090|0.135|0.046|1.104|0.315|0.379|0.251|0|0|0.0266|1658|185640.2|459.1|692.9|19.73383|50.23261|0.3530|0.2862|0|0|0.34630|+0.00990|-0.00709|1787.09|1796.55|-813.54
7496.01|11923819|10.797|159.8125727|0.0000417|33.159477734|0.000001777|38.875357|0.07538|0.572238|0.003286|+0.002813|-0.003759|149.35|46.46|+53.36|-39.56|0.7358|0.0053|+0.0045|-0.0062|88.81|9.05730|0.01127|7968|273|223|323|3.953|0.211|0.194|0.228|1.869|0.285|0.224|0.347|2.390|0.744|0.854|0.633|0|0|0.2490|1089|240362.1|201.0|1868.7|19.76429|50.28615|0.2964|0.2830|0|0|1.01080|+0.00196|-0.00269|332.36|351.42|-180.14
7497.01|11959569|10.529|173.2382353|0.0003870|46.148684368|0.000023228|28.408516|0.10044|0.540930|0.000352|+0.000294|-0.000410|111.17|56.97|+62.79|-51.16|0.0005|0.0029|+0.0053|-0.0005|89.95|19.13247|0.02354|5383|156|172|139|3.926|0.373|0.464|0.282|1.090|0.258|0.336|0.180|1.882|0.964|1.063|0.866|0|0|0.2592|640|350307.8|445.5|1415.1|19.29295|50.36807|0.4851|0.2153|0|0|0.20365|+0.00072|-0.00078|39.62|70.39|-29.22
7498.01|11966557|13.913|161.8551192|0.0002835|60.297393345|0.000160193|48.102971|0.35550|0.601739|0.010083|+0.009439|-0.010728|64.20|15.71|+23.79|-7.62|0.5928|0.0190|+0.0180|-0.0201|89.38|14.25252|0.01292|5995|175|167|183|4.434|0.171|0.078|0.264|0.946|0.115|0.126|0.104|0.977|0.239|0.362|0.116|0|0|0.2956|481|322003.4|293.1|1194.2|19.56536|50.34749|0.3433|0.2918|0|0|0.57913|+0.00428|-0.00497|12.63|13.85|-3.97
7499.01|11967004|12.548|133.1097894|0.0000528|1.941635701|0.000000123|6.328142|2.29507|0.514758|0.239087|+0.462422|-0.015751|65.15|23.05|+38.62|-7.48|1.1161|0.2500|+0.4820|-0.0179|79.64|2.44979|0.02234|6517|192|157|228|4.382|0.204|0.064|0.343|1.181|0.220|0.267|0.173|1.159|0.410|0.687|0.133|0|0|0.0322|1725|72250.7|256.5|1082.7|19.57872|50.30026|0.2925|0.3111|0|0|1.27160|+0.46118|-0.02230|2091.48|3744.37|-670.08
7500.01|11968490|12.337|131.8983116|0.0001204|0.539445577|0.000000077|1.899609|0.11753|0.453149|0.069768|+0.048079|-0.091457|72.05|26.87|+35.97|-17.77|1.2384|0.0788|+0.0546|-0.1029|49.27|2.29142|0.00752|6486|217|183|251|4.174|0.233|0.194|0.271|1.156|0.226|0.269|0.183|1.456|0.543|0.727|0.359|0|0|0.0136|2960|25255.4|68.1|611.5|19.62334|50.35146|0.2918|0.3099|0|0|0.44561|+0.02757|-0.05560|18153.51|27458.62|-9353.38
7501.01|11970288|10.247|134.0030487|0.0038113|20.710550710|0.000098458|2.930553|0.88445|1.594684|0.307126|+0.509633|-0.104619|304.22|122.94|+172.23|-73.66|2.5711|0.3074|+0.5098|-0.1049|28.65|39.64389|0.90593|6935|202|176|229|4.099|0.241|0.162|0.321|1.403|0.291|0.298|0.284|1.747|0.706|0.989|0.423|0|0|0.1651|995|1041.0|24.4|280.3|19.68084|50.31691|0.2606|0.3236|0|0|0.00111|+0.00067|-0.00011|231.79|396.66|-115.39
7502.01|12004679|11.637|132.8570701|0.0000666|2.521245299|0.000000207|7.362004|0.02585|0.620739|0.000803|+0.000622|-0.000984|57.89|15.59|+24.88|-6.31|0.2864|0.0047|+0.0043|-0.0052|87.66|4.21017|0.00440|5605|148|162|133|4.486|0.173|0.074|0.272|0.816|0.094|0.123|0.065|0.854|0.230|0.367|0.093|0|0|0.0339|1241|430939.2|586.3|2261.2|19.09505|50.41702|0.3999|0.2637|0|0|1.18745|+0.00417|-0.00431|560.57|723.65|-156.22
7503.01|12004680|13.577|132.8652554|0.0094767|2.521219500|0.000027995|6.758578|2.65823|0.010136|0.000847|+0.000674|-0.001021|0.90|0.20|+0.32|-0.07|0.4633|0.2325|+0.0019|-0.4631|85.94|2.57176|0.33160|5543|149|156|142|4.568|0.133|0.029|0.237|0.891|0.087|0.086|0.088|0.813|0.176|0.291|0.062|0|0|0.0349|1180|119.0|16.9|9.2|19.09513|50.40630|0.4264|0.2489|0|0|0.91876|+0.72272|-0.88676|458.48|486.21|-105.84
7504.01|12004689|13.962|132.8595645|0.0100062|2.521270798|0.000031122|6.840267|3.15200|0.011675|0.001245|+0.001805|-0.000685|0.81|0.09|+0.13|-0.05|0.3286|0.2361|+0.1437|-0.3285|87.09|2.70632|0.45204|5110|146|157|135|4.674|0.059|0.026|0.093|0.697|0.068|0.076|0.060|0.637|0.068|0.097|0.038|0|0|0.0322|1003|163.3|30.1|7.8|19.09542|50.40144|0.4440|0.2440|0|0|0.95244|+1.75554|-0.89717|238.81|119.07|-49.09
7505.01|12013615|12.371|134.4279043|0.0014223|4.101404168|0.000006932|6.483971|3.05563|0.503868|1.933151|+3.640037|-0.226265|90.40|34.83|+40.61|-29.05|0.2012|2.1956|+4.1904|-0.2007|88.24|7.27034|0.18526|6060|176|159|193|4.059|0.253|0.284|0.222|1.129|0.235|0.297|0.174|1.643|0.633|0.738|0.528|0|0|0.0522|1500|292539.0|7346.1|1475.0|19.46309|50.48196|0.3434|0.2923|0|0|0.30656|+1.58916|-0.19686|1195.73|1589.54|-711.91
7506.01|12016243|13.608|138.0125000|0.0217415|11.843465200|0.000338643|14.742399|1.32952|0.013180|0.000861|+0.000724|-0.000998|1.44|0.39|+0.64|-0.13|0.0361|0.2262|+0.4165|-0.0360|89.95|6.21910|0.54108|6077|178|155|200|4.471|0.177|0.046|0.309|1.077|0.175|0.211|0.139|0.999|0.270|0.448|0.092|0|0|0.1043|830|207.7|23.0|11.4|19.56638|50.48064|0.3457|0.2931|0|0|0.43212|+0.03897|-0.23881|111.98|147.85|-31.24
7507.01|12022517|13.836|132.3913647|0.0000964|3.442714292|0.000000377|7.780749|0.07400|0.471671|0.019174|+0.016438|-0.021909|44.35|11.77|+19.00|-4.54|1.0998|0.0236|+0.0197|-0.0275|81.93|3.34785|0.00479|5819|165|175|155|4.501|0.172|0.061|0.283|0.858|0.095|0.118|0.071|0.861|0.228|0.369|0.088|0|0|0.0424|1157|62282.8|78.8|902.7|19.75836|50.48680|0.3453|0.2919|0|0|0.75183|+0.00715|-0.00833|423.13|549.06|-116.98
7508.01|12022718|12.957|133.3902285|0.0003188|4.627771901|0.000001782|5.731155|0.54561|0.374684|0.164216|+0.189104|-0.139327|35.76|9.08|+15.34|-2.82|1.2760|0.1615|+0.2058|-0.1171|77.35|3.24073|0.01758|5845|163|158|168|4.541|0.167|0.029|0.305|0.968|0.111|0.108|0.114|0.874|0.222|0.375|0.069|0|0|0.0538|1039|6425.6|43.8|340.5|19.76290|50.42044|0.3706|0.2793|0|0|0.16628|+0.01583|-0.00898|275.68|350.71|-67.56
