,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K02149.01,1.2182e-05,1.0069e-07,2.25077e-11,6.39e-09,1.331334e-07,1.3582e-13,1.92815e-08,4.5185e-10,0.0,0.02141,0.198,0.0004811,0.00015079,4.8904e-08,0.000128,1.064936e-05,1.7885e-09,8.2252e-06,2.433e-05,0.0,1.324,4.68e-06,1.06091e-09,2.983e-07,6.2729e-06,6.302e-12,8.9756e-07,2.0958e-08,0.0,1.0
K02150.01,0.9975,6.971e-06,3.56e-05,0.0,5.1081e-12,7.439e-07,2.3402e-16,9.685e-09,0.0,1.048558e-07,0.051,154151.8,0.006628,0.05161,0.0,8.268e-10,0.002377,1.7524e-13,0.00017744,0.0,4.06914e-05,0.16437,0.8153,0.0,1.1267e-07,0.017575,5.648e-12,0.00023744,0.0,0.002678621
K02150.02,0.6259,6.14e-05,9.72e-05,0.0,3.701e-07,1.2707e-06,2.6869e-09,3.099e-08,0.0,9.526e-05,0.206,69.08,0.011089,0.0388,0.0,7.248e-05,0.007515,2.3784e-06,0.0008992,0.0,0.01426,0.2395,0.3795,0.0,0.0014572,0.005013,1.05527e-05,0.00012226,0.0,0.3741
K02151.01,1.0,0.008791,0.001463,0.0,0.00010302,3.874e-05,3.636e-07,4.528e-06,0.0,2.2604e-09,0.206,308510000.0,0.6982,0.1541,0.0,0.009578,0.2093,0.00015369,0.12582,0.0,1.1427e-07,0.8448,0.1411,0.0,0.009969,0.003732,3.528e-05,0.0004363,0.0,2.1946e-07
K02152.01,1.853e-05,5.081e-08,6.2083e-11,2.19e-08,1.2874e-17,1.16002633e-21,7.214782e-23,1.394384e-17,0.0,0.003949,0.217,0.0008004,0.000262,6.1919e-07,0.000439,3.1954e-15,2.04343769e-17,9.014995e-20,1.808931e-12,0.0,0.6217,1.2958e-05,1.5809e-08,5.555e-06,3.244e-15,2.93751323e-19,1.864211e-20,3.53524e-15,0.0,1.0
K02153.01,0.003953,3.051e-07,3.809e-08,6.4e-09,8.095e-06,4.191e-08,6.287e-08,2.2629e-09,0.0,0.002156,0.211,0.1667,0.0021989,0.000678,0.000128,0.0012356,0.0004574,4.834e-05,0.00015238,0.0,0.3401,0.00014104,1.7617e-05,2.957e-06,0.003741,1.9275e-05,2.898e-05,1.0528e-06,0.0,0.9958
K02153.02,0.0002398,8.02e-08,4.266e-10,2.1e-07,4.4482e-09,4.64694e-08,2.1457e-12,2.073e-11,0.0,0.001423,0.177,0.00843,8.873e-05,5.461e-07,0.0042,5.36e-07,0.000535996,1.2651e-09,1.5505e-06,0.0,0.1634,5.634e-05,2.995e-07,0.0001475,3.1291e-06,3.246945e-05,1.5115e-09,1.4608e-08,0.0,1.0
K02154.01,0.07935,1.833005228e-51,1.8908e-21,2.36e-07,2.396679e-49,1.59424e-73,9.985317e-68,2.364322102e-21,0.0,2.77e-06,0.204,3.495,6.28431781e-48,9.2833e-18,0.00472,2.83963e-47,8.8793e-70,5.47800941e-65,6.877610271e-17,0.0,0.0002166,6.08721916e-46,6.0842e-16,0.07935,8.61911e-44,4.6269e-68,3.17690606e-62,7.7540103e-16,0.0,0.9208
K02155.01,1.1462e-05,2.206e-06,1.8769e-09,2.7e-11,2.1787e-14,2.0659e-08,3.25e-15,6.566e-08,0.0,0.2004,0.18,0.0004103,0.017748,1.3017e-05,5.4e-07,5.158e-12,6.343e-05,4.356e-12,0.0014011,0.0,11.98,1.1017e-05,9.381e-09,1.348e-10,1.0824e-13,1.0315e-07,1.619e-14,3.278e-07,0.0,1.0
K02156.01,0.005547,0.0002973,0.0002353,0.0,2.188e-06,0.001288,6.183e-07,0.000282,0.0,0.3777,0.124,0.1373,1.478,1.287,0.0,0.0010259,1.679,0.0009747,1.4,0.0,51.05,0.0007851,0.0006201,0.0,5.748e-06,0.003394,1.628e-06,0.0007409,0.0,0.9945
K02157.01,1.0,1.061729e-116,1.79103094898e-47,0.0,2.9676e-106,2.4553e-39,5.352875e-105,2.7202e-40,3.66e-07,6.658515559e-74,0.001,4.617180636e+71,1.011292e-113,1.81072095101e-44,0.0,4.04273e-104,2.5678e-36,2.752005e-102,1.5867e-36,0.00732,2.4989457996e-70,2.89205e-110,4.89840259182e-41,0.0,8.110249e-100,6.7192e-33,1.460365e-98,7.4323e-34,1.0,1.8195142636e-67
K02158.01,0.0003575,2.891e-06,3.508e-08,8.39e-08,4.814000924e-11,1.079e-08,2.36704e-22,2.773e-09,0.0,0.008448,0.081,0.00578,0.0013126,1.67e-05,0.00168,9.940001913e-09,6.384e-05,2.41197e-19,0.00010585,0.0,1.092,0.0003419,4.151e-06,9.934e-06,5.745001082e-09,1.2773e-06,2.82181e-20,3.286e-07,0.0,1.0
K02158.02,0.004055,3.646e-06,7.153e-07,1.93e-07,4.73e-20,1.8564e-09,5.163e-25,1.7242e-10,0.0,0.001117,0.031,0.02547,0.0005242,0.0001696,0.00386,7.324e-18,1.9454e-05,3.437e-22,8.166e-06,0.0,0.415,0.003246,0.0006377,0.0001719,4.252e-17,1.6448e-06,4.584e-22,1.5354e-07,0.0,0.9958
K02159.01,9.336e-06,9.651e-09,1.702e-11,1e-07,1.65554e-18,1.9431e-11,1.515e-19,1.0262e-09,0.0,0.0119,0.114,0.0002125,2.9729e-05,7.4653e-08,0.002,1.9379e-16,2.3368e-07,8.2098e-17,4.582e-05,0.0,1.282,8.081e-07,1.4507e-09,8.435e-06,1.38837e-16,1.6359e-09,1.2779e-17,8.622e-08,0.0,1.0
K02159.02,0.010259,0.0001887,0.0001616,0.0,5.427e-06,0.0002317,1.709e-06,1.2762e-05,0.0,0.05803,0.098,0.2029,1.231,1.519,0.0,0.0007923,0.5462,0.001354,0.2103,0.0,3.843,0.00322,0.00276,0.0,9.265e-05,0.003949,2.912e-05,0.0002177,0.0,0.9897
K02160.01,0.0002651,1.6865e-06,1.7144e-08,1.19e-08,6.49231e-20,3.9065e-15,2.5601317984e-32,9.9005e-15,0.0,0.006472,0.192,0.010119,0.0012624,1.9858e-05,0.000238,1.165568e-17,2.8977e-11,2.0891065355e-29,4.7075e-10,0.0,0.704,0.0002605,2.6479e-06,1.837e-06,9.9899e-18,6.0382e-13,4.021202687e-30,1.54468e-12,0.0,0.9999
K02161.01,1.0,0.0,3.89362e-24,0.0,1.17049e-104,1.238633e-31,5.6092164058e-202,7.410103e-56,4.56e-07,3.7486470682e-126,0.001,7.61000007645e+133,0.0,1.258376e-22,0.0,1.80506e-102,3.336612e-28,3.8529393557e-199,9.628039e-52,0.00913,1.65122877413e-122,0.0,8.51962e-18,0.0,2.56662e-98,2.715767e-25,1.2302018544e-195,1.6214364e-49,1.0,8.22474056862e-120
K02162.01,0.0001695,7.109e-08,1.4202e-09,8.01e-08,9.9724e-11,1.078557e-08,2.80999e-16,1.0625e-15,0.0,0.0009651,0.177,0.005951,0.000283,1.0249e-05,0.0016,5.56164e-08,0.0004094162,6.26733e-13,2.1122e-10,0.0,0.4257,7.348e-05,1.4691e-06,8.308e-05,1.02015e-07,1.1285768e-05,2.90615e-13,1.1019e-12,0.0,1.0
K02162.02,0.008979,2.622e-06,1.865e-06,1.03e-07,2.3773e-09,5.881e-09,8.2662e-13,1.2193e-10,0.0,0.0005073,0.17,0.3067,0.0010129,0.0007737,0.00207,1.3801e-06,0.0001875,2.047e-09,3.525e-05,0.0,0.3019,0.005116,0.003641,0.0002022,4.6537e-06,1.1494e-05,1.6187e-09,2.3862e-07,0.0,0.991
K02163.01,0.0015425,7.838e-07,1.0648e-07,1.1e-07,2.0607e-05,6.881e-08,1.89935e-08,1.2311e-08,0.0,0.01405,0.2,0.061554,0.002381,0.000573,0.00221,0.00166439,0.0004186,6.9561e-06,0.0002815,0.0,0.9068,5.558e-05,7.558e-06,7.842e-06,0.00146343,4.883e-06,1.348501e-06,8.741e-07,0.0,0.9986
K02163.02,0.0010833,5.323e-07,1.941e-07,2.24e-07,3.477e-09,3.3443e-08,3.2884e-13,2.957e-10,0.0,0.0009092,0.169,0.03658,0.0002101,0.00012175,0.00449,5.718e-07,0.00022226,2.4863e-10,1.0804e-05,0.0,0.1043,0.0005844,0.0002132,0.0002464,3.816e-06,3.6714e-05,3.5988e-10,3.254e-07,0.0,0.999
K02163.03,0.475,0.001493,0.001161,1.02e-07,0.0001781,5.408e-05,1.826e-05,1.065e-05,0.0,0.003219,0.166,29.95,0.2941,0.2976,0.00203,0.0222,0.3238,0.010308,0.3154,0.0,0.4391,0.243,0.1892,1.656e-05,0.02909,0.008816,0.002978,0.001737,0.0,0.525
K02164.01,7.343e-05,2.137e-06,1.382e-07,5e-08,2.727008998e-12,4.142e-09,3.3248e-17,8.52e-09,0.0,0.03187,0.211,0.00308,0.0018,8.755e-05,0.001,5.71301821e-10,1.3769e-05,3.2791e-14,0.00015931,0.0,1.684,6.712e-05,4.33e-06,1.571e-06,8.57002825e-11,1.2994e-07,1.0466e-15,2.6753e-07,0.0,1.0
K02165.01,0.02873,5.785e-07,5.046e-06,0.0,1.9576e-19,7.49e-08,3.43400001066e-18,8.765e-10,0.0,0.0001931,0.144,0.8484,0.0021838,0.02025,0.0,2.356e-17,0.0002706,2.04640000657e-15,2.581e-05,0.0,0.01405,0.0029263,0.02542,0.0,9.94e-16,0.0003768,1.73290000548e-14,4.428e-06,0.0,0.9713
K02166.01,0.00634,4.866e-08,9.44e-10,1.76e-07,2.632e-06,8.1508e-08,8.917e-08,7.131e-10,0.0,0.0004744,0.125,0.1583,0.0002367,1.1466e-05,0.00352,0.0006182,0.00064776,0.00010672,4.129e-05,0.0,0.1514,0.0001019,1.98e-06,0.0003686,0.005507,0.00017071,0.0001867,1.4934e-06,0.0,0.9936
K02167.01,0.002377,2.176e-06,2.049e-08,9.33e-09,5.385e-05,5.855e-09,4.8029e-06,6.37029e-08,0.0,0.02556,0.191,0.09051,0.011327,0.0001229,0.000187,0.007632,5.416e-05,0.00353259,0.0034031,0.0,3.068,8.483e-05,8e-07,3.642e-07,0.002101,2.284e-07,0.000186504,2.511754e-06,0.0,0.9976
K02167.03,0.001649,7.911e-08,4.171e-09,2.23e-07,5.591e-07,1.0432e-10,3.8638e-08,1.4113365e-08,0.0,0.0005564,0.2,0.06559,0.000176,2.203e-05,0.00446,0.0001966,2.41e-06,5.3911e-05,0.0014997393,0.0,0.1355,0.00014232,7.501e-06,0.0004,0.0010054,1.873e-07,6.9065e-05,2.5130658e-05,0.0,0.9982
K02168.01,2.049e-06,7.671e-08,1.0458e-07,3.01e-09,1.1183e-15,3.068e-09,1.8434e-20,2.485e-10,0.0,0.09148,0.174,7.109e-05,0.00030051,0.0002923,6.02e-05,3.463e-13,7.41e-06,2.4581e-17,2.819e-06,0.0,4.067,8.372e-07,1.1436e-06,3.291e-08,1.2218e-14,3.367e-08,2.0153e-19,2.719e-09,0.0,1.0
K02168.02,1.703e-05,8.146e-08,2.39368e-09,1.19e-07,4.4374e-10,1.0121072e-09,5.7631e-23,4.52e-12,0.0,0.01199,0.214,0.0007256,0.00018371,7.6906e-06,0.00238,4.0523e-08,5.826587e-06,2.31057e-20,1.602e-07,0.0,0.7867,6.796e-06,2.00331e-07,9.933e-06,3.716e-08,8.381133e-08,4.8118e-21,3.773e-10,0.0,1.0
K02169.01,0.0005184,1.863e-05,1.0324e-07,0.0,2.271e-14,4.032e-07,2.2092e-15,3.438e-07,0.0,0.03763,0.051,0.005304,0.0397,0.0002424,0.0,7.048e-12,0.008634,2.387e-12,0.01981,0.0,10.97,0.0004956,2.731e-06,0.0,6.053e-13,1.0723e-05,5.847e-14,9.158e-06,0.0,0.9995
K02169.02,0.0003815,6.535e-07,8.317e-09,6.7e-08,2.0214e-14,5.635e-08,1.4804e-16,4.797e-08,0.0,0.002184,0.012,0.0009455,0.001525,2.118e-05,0.00134,9.9246e-12,0.0006321,3.649e-13,0.0021607,0.0,1.893,0.0002992,3.808e-06,3.068e-05,9.276e-12,2.583e-05,6.79e-14,2.197e-05,0.0,1.0
K02169.03,1.0,0.0,1.14e-247,2.67e-07,3.08765e-58,4.50650000003e-33,9.76e-171,1.5891233912e-60,0.0,0.0,0.012,inf,0.0,1.75e-244,0.00533,1.29719e-55,6.19770000005e-29,1.73e-167,7.349019706e-56,0.0,0.0,0.0,4.27e-241,1.0,1.158009e-51,1.69080000001e-26,3.66e-164,5.965507718e-54,0.0,0.0
K02169.04,0.1425,4.112e-05,5.778e-05,7.42e-08,1.6295e-13,3.451e-08,1.3402e-17,2.137e-08,1.42e-08,0.0005961,0.001,0.03307,0.009099,0.01872,0.00148,3.4706e-11,0.0002544,8.686e-15,0.0010091,0.000284,4.923,0.05912,0.08311,0.0001067,2.3549e-10,4.971e-05,1.9234e-14,3.075e-05,2.044e-05,0.8575
K02170.01,0.11909,0.0010965,0.001897,0.0,1.4511e-09,3.737e-05,8.68e-10,7.769e-06,0.0,0.02304,0.187,5.043,1.522,2.967,0.0,2.8205e-07,0.05292,5.706e-07,0.04283,0.0,0.5638,0.04286,0.07446,0.0,5.654e-08,0.0014342,3.192e-08,0.0003075,0.0,0.8809
K02171.01,1.8465e-06,2.0161e-07,1.0845e-09,1e-08,5.4735e-17,8.923e-11,4.653e-20,4.5493e-10,0.0,0.1157,0.172,6.3202e-05,0.0009524,4.75e-06,0.000201,1.5429e-14,2.602e-07,5.741e-17,6.5289e-06,0.0,5.719,1.74654e-06,9.373e-09,8.69e-08,4.7401e-16,7.731e-10,4.017e-19,3.9238e-09,0.0,1.0
K02172.01,0.021228,1.764e-05,5.034e-07,0.0,0.00019466,1.021e-07,2.6411e-08,2.779e-08,0.0,0.009755,0.124,0.5339,0.03201,0.0015152,0.0,0.013537,0.00036245,1.0726e-05,0.0005834,0.0,0.9328,0.001764,5.049e-05,0.0,0.019407,1.0167e-05,2.6382e-06,2.787e-06,0.0,0.9789
K02172.02,0.05263,7.517e-07,3.286e-07,1.96e-07,4.007e-06,7.62e-07,1.697e-07,6.139e-08,0.0,0.0001131,0.1,1.1047,0.00644,0.005529,0.00393,0.001302,0.007973,0.0002921,0.003227,0.0,0.06468,0.006302,0.002757,0.001647,0.0336,0.00639,0.001426,0.0005162,0.0,0.9474
K02173.01,0.0012,4.715e-06,9.972e-08,1.79e-09,1.2982e-15,7.899e-11,3.32401e-18,3.914e-10,0.0,0.004009,0.112,0.02672,0.01688,0.00056,3.59e-05,6.285e-13,2.94e-06,4.77465e-15,6.622e-05,0.0,2.012,0.001176,2.488e-05,4.471e-07,3.2325e-13,1.9754e-08,8.1693e-16,9.77e-08,0.0,0.999
K02173.02,0.0002951,6.663e-08,5.172e-10,1.5e-07,5.69677e-17,8.488e-17,8.716613e-22,2.95962e-13,0.0,0.0007376,0.134,0.007872,0.0002573,6.013e-06,0.00301,3.11402e-14,5.5173e-12,1.336927e-18,6.08709e-08,0.0,0.3837,9.055e-05,6.99e-07,0.0002038,7.7622e-14,1.1517e-13,1.1913043e-18,3.96885e-10,0.0,1.0
K02174.01,0.1844,0.001054,0.001872,1.29e-09,3.303e-12,2.199e-06,1.1503e-12,3.789e-07,0.0,0.01293,0.171,7.684,0.6572,1.576,2.59e-05,1.111e-09,0.00764,1.1737e-09,0.004383,0.0,1.453,0.0664,0.1179,8.15e-08,2.077e-10,0.00013868,7.243e-11,2.388e-05,0.0,0.8156
K02174.02,0.01506,7.533e-05,2.063e-05,3.56e-09,2.784e-14,2.637e-08,8.91521e-15,3.191e-09,0.0,0.006276,0.198,0.6034,0.03424,0.01669,7.12e-05,1.4498e-11,0.0004338,1.34472e-11,0.00012118,0.0,1.718,0.011826,0.003241,5.59e-07,4.378e-12,4.136e-06,1.404371e-12,5.031e-07,0.0,0.985
K02174.03,0.2785,0.003345,0.002556,3.84e-08,8.036e-09,5.833e-06,5.186e-09,1.526e-06,0.0,0.0153,0.124,9.528,0.6159,0.6753,0.000769,2.122e-06,0.033,4.277e-06,0.02618,0.0,2.59,0.1576,0.1205,1.812e-06,3.782e-07,0.000275,2.443e-07,7.195e-05,0.0,0.7215
K02175.01,0.0016129,3.288e-07,5.97867e-14,0.0,2.0235227232e-17,2.2991208e-12,1.2206229e-48,1.75153e-17,0.0,0.000203,0.217,0.06973,0.0008883,2.16441e-10,0.0,2.199033325e-15,3.5981925e-08,7.403246e-46,2.03812e-12,0.0,0.01673,0.0016129,2.98414e-10,0.0,9.692621115e-14,1.13446053e-08,5.968382e-45,8.5311e-14,0.0,0.9983
K02175.02,0.001938,4.0366e-10,3.0974e-12,2.2e-07,3.2484e-12,6.032e-16,2.17731e-19,1.5782e-17,0.0,0.0001135,0.202,0.07796,2.0886e-06,4.1131e-08,0.0044,9.124e-10,1.974e-11,2.78117e-16,2.9636e-12,0.0,0.02092,3.5572e-06,2.7174e-08,0.001935,2.856e-08,5.313e-12,1.935805e-15,1.3822e-13,0.0,0.998
K02177.01,0.000485,1.2884e-09,6.6162e-12,1.94e-07,5.6134177e-20,7.23170005202e-28,7.88001391e-26,6.28450211e-23,0.0,0.0004037,0.213,0.02054,8.697e-06,1.21686e-07,0.00389,1.1298936e-17,1.07453000677e-23,1.152002069e-22,5.7529023e-18,0.0,0.09126,3.191e-06,1.64809e-08,0.0004819,1.40487369e-16,1.84240001265e-24,1.974403315e-22,1.567300497e-19,0.0,0.9999
K02178.01,0.011881,4.535e-05,1.24e-07,0.0,0.00011547,1.178e-07,1.9123e-05,1.7266e-07,0.0,0.01494,0.211,0.5059,0.11004,0.0004881,0.0,0.013342,0.0006844,0.009692,0.004462,0.0,0.5309,0.003002,8.218e-06,0.0,0.007593,7.732e-06,0.0012692,1.1538e-05,0.0,0.9882
K02179.01,5.413e-05,7.396e-08,3.503e-10,6.58e-08,8.35e-26,2.372e-14,1.1684e-21,7.292e-12,0.0,0.00259,0.149,0.001606,0.0004744,3.662e-06,0.00132,2.8148e-23,4.513e-10,1.1798e-18,4.571e-07,0.0,0.6489,2.858e-05,1.3526e-07,2.541e-05,3.2115e-23,9.195e-12,4.476e-19,2.8344e-09,0.0,1.0
K02179.02,0.0005049,4.719e-06,5.611e-06,0.0,1.958e-07,2.445e-05,1.6e-08,8.258e-06,0.0,0.08559,0.11,0.011075,0.01879,0.02186,0.0,8.336e-05,0.05046,2.713e-05,0.0775,0.0,10.112,5.512e-05,6.553e-05,0.0,2.286e-06,0.0002854,1.876e-07,9.651e-05,0.0,0.9995
K02180.01,0.005359,6.033e-07,1.522e-08,7.48e-09,5.103e-05,5.1505e-07,2.927e-06,2.6022e-07,0.0,0.01028,0.201,0.216,0.0012976,5.431e-05,0.00015,0.004827,0.003331743,0.0013661,0.006828,0.0,0.758,5.785e-05,1.4732e-06,7.237e-07,0.004941,5.00147e-05,0.0002818,2.5075e-05,0.0,0.9947
K02181.01,0.08545,0.0004129,0.0002869,1.29e-10,3.154e-06,1.7564e-05,6.8577651e-07,1.0851e-06,0.0,0.007736,0.17,3.159,0.2121,0.1841,2.59e-06,0.00027435,0.0694,0.00025790475,0.02,0.0,0.7416,0.04886,0.03392,1.531e-08,0.00037333,0.00207,8.1022233e-05,0.0001285,0.0,0.9144
K02182.01,0.0007281,8.801e-06,3.334e-07,1.19e-08,5.3184e-06,2.1511e-08,6.21e-10,1.0573e-08,0.0,0.01985,0.205,0.02968,0.03194,0.001868,0.000238,0.00093419,0.000104,6.138e-07,0.00025146,0.0,2.035,0.0004424,1.677e-05,5.985e-07,0.00026674,1.0806e-06,3.1125e-08,5.3262e-07,0.0,0.9992
K02183.01,0.01417,1.501e-05,6.55e-05,5.1e-08,1.4678e-06,6.894e-06,4.332e-09,1.0848e-07,0.0,0.006201,0.218,0.6218,0.01627,0.10323,0.00102,0.00024529,0.02249,3.721e-06,0.002107,0.0,0.5994,0.002384,0.010418,8.102e-06,0.0002327,0.0010975,6.89e-07,1.725e-05,0.0,0.9859
K02183.02,0.0010539,9.136e-07,4.341e-06,0.0,1.9273e-20,3.584e-09,1.8602e-24,1.794e-10,4.3e-10,0.005004,0.147,0.03086,0.0012474,0.005098,0.0,4.011e-18,9.129e-06,1.8913e-21,2.838e-06,8.61e-06,0.3555,0.00018304,0.0008697,0.0,3.849e-18,7.151e-07,3.7286e-22,3.589e-08,8.598e-08,0.9989
K02184.01,0.7606,4.0593e-08,4.663e-07,0.0,7.318965e-48,1.2264e-19,7.3200105e-47,9.383e-23,3.83e-07,3.0552e-07,0.12,101.74,0.000304446,0.004435,0.0,1.308898e-45,1.8691e-16,3.80950547e-44,4.6051e-19,0.00765,2.1651e-05,0.0339124,0.3939,0.0,6.664474e-42,1.1281e-13,5.6670095e-41,8.7575e-17,0.3329,0.23943
K02184.02,0.01197,6.29e-07,1.958e-07,2.22e-07,4.973e-09,4.723e-09,2.657e-10,5.948e-10,0.0,8.734e-05,0.192,0.4624,0.0004942,0.0004485,0.00445,4.095e-06,0.00015915,7.597e-07,7.926e-05,0.0,0.0458,0.007115,0.002215,0.002516,5.622e-05,5.346e-05,3.007e-06,6.734e-06,0.0,0.9879
K02185.01,0.0002856,2.784e-09,3.222e-11,1.6e-07,9.887499179e-13,1.476463e-16,3.09192e-26,4.318e-16,0.0,0.0005703,0.193,0.01097,2.4445e-05,6.502e-07,0.0032,2.4153655064e-10,2.800945e-12,5.30396e-23,9.062e-11,0.0,0.1386,4.909e-06,5.675e-08,0.0002806,1.7980620921e-09,2.535453e-13,5.54217e-23,7.64e-13,0.0,1.0
K02186.01,0.06439,7.494e-06,3.748e-07,0.0,2.735e-09,2.6378e-08,6.33e-13,5.593e-10,0.0,0.0001151,0.197,2.699,0.04754,0.0038,0.0,6.446e-07,0.00024741,5.156e-10,1.7986e-05,0.0,0.01579,0.06111,0.003031,0.0,2.207e-05,0.00021346,5.026e-09,4.521e-06,0.0,0.9356
K02187.01,0.1514,3.847e-06,2.7909e-08,0.0,1.5491e-05,6.447e-09,1.8071e-07,2.6323e-09,0.0,0.00010999,0.149,5.35,0.006384,9.418e-05,0.0,0.0008887,4.553e-05,5.0141e-05,7.484e-05,0.0,0.00723,0.0294,0.0002133,0.0,0.12044,4.968e-05,0.0013711,2.0729e-05,0.0,0.8486
K02188.01,1.0,5.621e-29,1.71313e-10,0.0,2.1306391748e-71,5.2426e-21,4.275587499e-117,1.04001e-30,4.14e-07,7.012057555e-28,0.149,6.652308159e+27,2.017e-25,7.21812e-07,0.0,4.157167631e-69,1.153e-17,4.009795458e-114,1.01035e-26,0.00829,3.703090443e-26,1.3538e-22,0.000413493,0.0,5.159415669e-65,1.2635e-14,1.032528225e-110,2.50997e-24,0.9996,1.6883608789e-21
K02189.01,0.999,0.0003977,0.0001136,0.0,0.001867,0.000297,0.0002108,2.891e-05,0.0,2.437e-06,0.177,44650.0,0.6908,0.3151,0.0,0.2986,1.112,0.2453,1.0095,0.0,0.0004119,0.1365,0.03898,0.0,0.6394,0.10194,0.07226,0.009927,0.0,0.0008328
K02190.01,0.9991,1.65204000167e-97,7.89139237585e-55,0.0,0.0,1.10389150116e-84,0.0,2.16100275835e-97,4.39e-07,4.52170931e-10,0.206,193835300.0,1.42788000145e-94,1.38024317579e-51,0.0,0.0,1.44902980132e-80,0.0,1.10520031985e-92,0.00878,5.4698013e-08,3.75300000379e-91,1.80031689497e-48,0.0,0.0,2.52158830264e-78,0.0,4.93494289378e-91,0.9991,0.00102936012
K02192.01,1.0,6.21428909686e-166,9.191e-17,0.0,0.0,1.36836e-52,1.44217741e-121,3.1158060112e-79,4.04e-07,0.0,0.153,inf,2.19494566952e-162,2.552e-13,0.0,0.0,1.9183e-49,2.96709122e-118,1.81773510607e-75,0.00809,0.0,1.53354616561e-159,2.274e-10,0.0,0.0,3.3839e-46,3.57223518e-115,7.7064049277e-73,1.0,0.0
K02193.01,0.0001239,2.844e-06,4.489e-06,0.0,1.2088e-07,3.475e-05,4.939e-08,1.332e-05,0.0,0.4481,0.157,0.00388,0.02988,0.04532,0.0,3.758e-05,0.06286,5.626e-05,0.1053,0.0,26.88,6.33e-06,1.0016e-05,0.0,2.697e-07,7.759e-05,1.1013e-07,2.976e-05,0.0,1.0
K02194.01,0.2011,2.52e-05,1.347e-05,0.0,1.0856e-06,9.086e-07,2.397e-08,1.7452e-07,0.0,0.0001621,0.174,8.741,0.05075,0.05117,0.0,0.000305,0.011741,2.74e-05,0.013379,0.0,0.03357,0.1241,0.06638,0.0,0.005325,0.004491,0.00011826,0.0008577,0.0,0.7989
K02194.02,0.005423,1.3692e-09,3.525e-13,1.63e-07,9.120422796e-10,1.07685e-17,1.79724e-16,1.7199e-16,0.0,3.037e-05,0.157,0.1701,5.554e-07,3.949e-10,0.00326,3.135146004e-07,2.89222e-13,2.39015e-13,2.5843e-11,0.0,0.010329,4.424e-05,1.149e-08,0.005349,3.053130986e-05,3.5009e-13,6.1021e-12,5.614e-12,0.0,0.9947
K02195.01,0.00012105,1.5976e-07,2.2818639e-09,0.0,4.920464e-07,2.339e-13,5.66019134e-13,6.0257e-12,0.0,0.005432,0.199,0.004795,0.0013464,3.0862994e-05,0.0,9.900943e-05,2.783e-09,4.85216518e-10,3.5497e-07,0.0,0.5417,2.952e-05,4.1746308e-07,0.0,9.101846e-05,4.302e-11,1.053935501e-10,1.1112e-09,0.0,1.0
K02195.02,0.0010672,4.78e-07,2.207e-07,2.4e-09,3.55594e-09,5.34e-09,1.9960000141e-11,9.02e-12,0.0,0.0006647,0.201,0.04279,0.0007424,0.0005858,4.79e-05,5.3437e-07,6.483e-05,1.34610000941e-08,5.256e-07,0.0,0.07473,0.000718,0.0003315,3.603e-06,5.3619e-06,7.998e-06,3.0040000209e-08,1.3576e-08,0.0,0.999
K02195.03,8.771e-06,4.06791e-09,1.9205e-10,1.02e-07,1.16710000822e-10,3.6582e-11,1.281e-20,4.115e-12,0.0,0.01218,0.161,0.0002809,8.14401e-06,6.149e-07,0.00205,1.48500001039e-08,2.1331e-07,7.038e-18,1.2128e-07,0.0,0.774,3.34987e-07,1.5818e-08,8.406e-06,9.56700006824e-09,3.0091e-09,1.06e-18,3.393e-10,0.0,1.0
K02196.01,1.0,0.0003321,0.02466,0.0,0.00011371,0.0003951,2.2e-05,3.54e-05,0.0,9.432e-07,0.062,510700.0,0.16442,8.61,0.0,0.11847,0.6544,0.06401,0.2583,0.0,4.786e-05,0.012993,0.9648,0.0,0.004443,0.01547,0.0008647,0.0013818,0.0,3.708e-05
K02197.01,1.0,1.51525e-11,7.4605e-06,0.0,1.7537e-25,2.798e-13,8.762941e-40,2.9453e-19,1.51e-08,6.2234e-18,0.07,8.69602e+13,9.447568e-09,0.0043033,0.0,4.055e-23,3.933e-10,8.331031e-37,1.7764e-15,0.000303,4.5401e-16,2.2576554e-06,0.9878,0.0,7.945e-20,2.30492e-07,3.6907904e-34,3.99303e-13,0.012459,7.52828e-12
K02198.01,0.002625,9.587e-08,6.386e-11,1.56e-08,4.471e-05,1.2061e-11,2.885e-06,4.39085e-11,0.0,0.01811,0.209,0.10932,0.0006698,5.092e-07,0.000312,0.005091,1.9945e-07,0.0012445,2.72436e-06,0.0,1.33,5.288e-06,3.523e-09,8.596e-07,0.002461,6.635e-10,0.0001588,2.40826e-09,0.0,0.9974
